query	target	avg_jacc_sim	jacc_SD	num_shared_SCPs	poss_shared_SCPs	AAI_estimate
e_coli_K12	GCF_000025485.1_ASM2548v1_genomic.fna	0.128	N/A	79	80	47.78
e_coli_K12	GCF_000025605.1_ASM2560v1_genomic.fna	0.0371	N/A	72	74	38.69
e_coli_K12	GCF_000025645.1_ASM2564v1_genomic.fna	0.0454	N/A	77	80	39.92
e_coli_K12	GCF_000025705.1_ASM2570v1_genomic.fna	0.0978	N/A	75	80	45.42
e_coli_K12	GCF_000025725.1_ASM2572v1_genomic.fna	0.0452	N/A	74	76	39.89
e_coli_K12	GCF_000025845.1_ASM2584v1_genomic.fna	0.0246	N/A	59	59	36.42
e_coli_K12	GCF_000025885.1_ASM2588v1_genomic.fna	0.0422	N/A	71	79	39.47
e_coli_K12	GCF_000025905.1_ASM2590v1_genomic.fna	0.0358	N/A	75	76	38.49
e_coli_K12	GCF_000025945.1_ASM2594v1_genomic.fna	0.0473	N/A	74	75	40.17
e_coli_K12	GCF_000025965.1_ASM2596v1_genomic.fna	0.0973	N/A	76	78	45.37
e_coli_K12	GCF_000026085.1_ASM2608v1_genomic.fna	0.2188	N/A	78	79	53.5
e_coli_K12	GCF_000026105.1_ASM2610v1_genomic.fna	0.149	N/A	78	79	49.24
e_coli_K12	GCF_000026185.1_ASM2618v1_genomic.fna	0.5347	N/A	78	78	69.51
e_coli_K12	GCF_000026205.1_ASM2620v1_genomic.fna	0.0272	N/A	63	63	36.95
e_coli_K12	GCF_000026745.1_ASM2674v1_genomic.fna	0.0427	N/A	77	80	39.53
e_coli_K12	GCF_000026765.1_ASM2676v1_genomic.fna	0.0252	N/A	58	58	36.54
e_coli_K12	GCF_000027145.1_ASM2714v1_genomic.fna	0.0443	N/A	78	80	39.77
e_coli_K12	GCF_000027225.1_ASM2722v1_genomic.fna	0.4638	N/A	80	80	65.94
e_coli_K12	GCF_000027325.1_ASM2732v1_genomic.fna	0.0218	N/A	60	61	35.79
e_coli_K12	GCF_000046845.1_ASM4684v1_genomic.fna	0.1272	N/A	76	78	47.72
e_coli_K12	GCF_000054005.1_ASM5400v1_genomic.fna	0.0552	N/A	77	78	41.18
e_coli_K12	GCF_000055785.1_ASM5578v1_genomic.fna	0.1479	N/A	78	78	49.16
e_coli_K12	GCF_000058485.1_ASM5848v1_genomic.fna	0.0398	N/A	77	78	39.11
e_coli_K12	GCF_000060345.1_ASM6034v1_genomic.fna	0.0353	N/A	75	77	38.4
e_coli_K12	GCF_000062885.1_ASM6288v1_genomic.fna	0.0421	N/A	77	80	39.46
e_coli_K12	GCF_000063585.1_ASM6358v1_genomic.fna	0.0424	N/A	75	80	39.5
e_coli_K12	GCF_000067165.1_ASM6716v1_genomic.fna	0.0422	N/A	79	80	39.47
e_coli_K12	GCF_000067205.1_ASM6720v1_genomic.fna	0.0911	N/A	77	80	44.84
e_coli_K12	GCF_000069785.1_ASM6978v1_genomic.fna	0.0954	N/A	78	79	45.22
e_coli_K12	GCF_000069965.1_ASM6996v1_genomic.fna	0.4478	N/A	80	80	65.15
e_coli_K12	GCF_000070465.1_ASM7046v1_genomic.fna	0.0937	N/A	78	79	45.07
e_coli_K12	GCF_000073005.1_ASM7300v1_genomic.fna	0.0305	N/A	70	71	37.57
e_coli_K12	GCF_000083545.1_ASM8354v1_genomic.fna	0.0535	N/A	77	78	40.97
e_coli_K12	GCF_000091305.1_ASM9130v1_genomic.fna	0.0426	N/A	76	78	39.52
e_coli_K12	GCF_000091325.1_ASM9132v1_genomic.fna	0.2235	N/A	78	78	53.76
e_coli_K12	GCF_000091465.1_ASM9146v1_genomic.fna	0.2615	N/A	78	79	55.83
e_coli_K12	GCF_000091545.1_ASM9154v1_genomic.fna	0.0386	N/A	58	64	38.93
e_coli_K12	GCF_000091565.1_ASM9156v1_genomic.fna	0.5383	N/A	79	79	69.69
e_coli_K12	GCF_000091785.1_ASM9178v1_genomic.fna	0.0961	N/A	79	80	45.28
e_coli_K12	GCF_000092105.1_ASM9210v1_genomic.fna	0.0333	N/A	77	78	38.06
e_coli_K12	GCF_000092125.1_ASM9212v1_genomic.fna	0.0402	N/A	73	80	39.18
e_coli_K12	GCF_000092205.1_ASM9220v1_genomic.fna	0.0496	N/A	75	76	40.48
e_coli_K12	GCF_000092225.1_ASM9222v1_genomic.fna	0.0384	N/A	77	78	38.89
e_coli_K12	GCF_000092245.1_ASM9224v1_genomic.fna	0.0394	N/A	75	76	39.04
e_coli_K12	GCF_000092405.1_ASM9240v1_genomic.fna	0.0467	N/A	77	79	40.09
e_coli_K12	GCF_000092425.1_ASM9242v1_genomic.fna	0.0414	N/A	73	79	39.35
e_coli_K12	GCF_000092505.1_ASM9250v1_genomic.fna	0.0372	N/A	77	79	38.7
e_coli_K12	GCF_000092785.1_ASM9278v1_genomic.fna	0.0339	N/A	78	80	38.17
e_coli_K12	GCF_000092825.1_ASM9282v1_genomic.fna	0.0379	N/A	77	78	38.82
e_coli_K12	GCF_000092845.1_ASM9284v1_genomic.fna	0.0337	N/A	73	76	38.14
e_coli_K12	GCF_000092865.1_ASM9286v1_genomic.fna	0.0378	N/A	77	77	38.81
e_coli_K12	GCF_000092885.1_ASM9288v1_genomic.fna	0.0938	N/A	77	78	45.08
e_coli_K12	GCF_000092905.1_ASM9290v1_genomic.fna	0.0508	N/A	75	77	40.64
e_coli_K12	GCF_000092925.1_ASM9292v1_genomic.fna	0.055	N/A	77	78	41.16
e_coli_K12	GCF_000092965.1_ASM9296v1_genomic.fna	0.0435	N/A	73	80	39.65
e_coli_K12	GCF_000093025.1_ASM9302v1_genomic.fna	0.0933	N/A	77	78	45.03
e_coli_K12	GCF_000093065.1_ASM9306v1_genomic.fna	0.0857	N/A	64	64	44.36
e_coli_K12	GCF_000093085.1_ASM9308v1_genomic.fna	0.0467	N/A	76	77	40.1
e_coli_K12	GCF_000143085.1_ASM14308v1_genomic.fna	0.1072	N/A	79	80	46.19
e_coli_K12	GCF_000143145.1_ASM14314v1_genomic.fna	0.0486	N/A	76	77	40.36
e_coli_K12	GCF_000143685.1_ASM14368v1_genomic.fna	0.0444	N/A	75	76	39.77
e_coli_K12	GCF_000143725.1_ASM14372v1_genomic.fna	0.034	N/A	73	75	38.19
e_coli_K12	GCF_000143825.1_ASM14382v1_genomic.fna	0.0393	N/A	76	78	39.04
e_coli_K12	GCF_000143845.1_ASM14384v1_genomic.fna	0.0392	N/A	74	75	39.02
e_coli_K12	GCF_000143965.1_ASM14396v1_genomic.fna	0.051	N/A	78	80	40.66
e_coli_K12	GCF_000143985.1_ASM14398v1_genomic.fna	0.0443	N/A	72	79	39.77
e_coli_K12	GCF_000144405.1_ASM14440v1_genomic.fna	0.0334	N/A	76	76	38.08
e_coli_K12	GCF_000144605.1_ASM14460v1_genomic.fna	0.0502	N/A	78	79	40.56
e_coli_K12	GCF_000144625.1_ASM14462v1_genomic.fna	0.0429	N/A	77	80	39.56
e_coli_K12	GCF_000144645.1_ASM14464v1_genomic.fna	0.0478	N/A	78	80	40.24
e_coli_K12	GCF_000144695.1_ASM14469v1_genomic.fna	0.0414	N/A	76	78	39.35
e_coli_K12	GCF_000145035.1_ASM14503v1_genomic.fna	0.0395	N/A	77	78	39.07
e_coli_K12	GCF_000145215.1_ASM14521v1_genomic.fna	0.0393	N/A	76	78	39.04
e_coli_K12	GCF_000145235.1_ASM14523v1_genomic.fna	0.0404	N/A	77	78	39.21
e_coli_K12	GCF_000145255.1_ASM14525v1_genomic.fna	0.0969	N/A	76	77	45.35
e_coli_K12	GCF_000145275.1_ASM14527v1_genomic.fna	0.0445	N/A	76	80	39.8
e_coli_K12	GCF_000145945.2_ASM14594v2_genomic.fna	0.146	N/A	78	79	49.04
e_coli_K12	GCF_000146025.2_ASM14602v1_genomic.fna	0.031	N/A	74	75	37.67
e_coli_K12	GCF_000146065.2_ASM14606v1_genomic.fna	0.0377	N/A	71	77	38.79
e_coli_K12	GCF_000146165.2_ASM14616v2_genomic.fna	0.236	N/A	78	78	54.46
e_coli_K12	GCF_000146185.1_ASM14618v1_genomic.fna	0.0417	N/A	76	77	39.39
e_coli_K12	GCF_000146505.1_ASM14650v1_genomic.fna	0.0346	N/A	73	75	38.29
e_coli_K12	GCF_000147055.1_ASM14705v1_genomic.fna	0.5295	N/A	76	76	69.24
e_coli_K12	GCF_000147335.1_ASM14733v1_genomic.fna	0.0384	N/A	78	80	38.9
e_coli_K12	GCF_000147355.1_ASM14735v1_genomic.fna	0.0396	N/A	76	77	39.08
e_coli_K12	GCF_000147695.2_ASM14769v3_genomic.fna	0.0452	N/A	77	78	39.9
e_coli_K12	GCF_000147715.2_ASM14771v3_genomic.fna	0.026	N/A	74	76	36.7
e_coli_K12	GCF_000148645.1_ASM14864v1_genomic.fna	0.257	N/A	79	79	55.59
e_coli_K12	GCF_000152245.2_ASM15224v2_genomic.fna	0.046	N/A	73	79	40.0
e_coli_K12	GCF_000152825.2_ASM15282v2_genomic.fna	0.052	N/A	77	79	40.79
e_coli_K12	GCF_000153125.2_ASM15312v2_genomic.fna	0.1314	N/A	78	80	48.02
e_coli_K12	GCF_000153485.2_ASM15348v2_genomic.fna	0.0322	N/A	76	78	37.89
e_coli_K12	GCF_000154705.2_ASM15470v2_genomic.fna	0.0517	N/A	77	78	40.75
e_coli_K12	GCF_000154785.2_ASM15478v2_genomic.fna	0.0502	N/A	77	78	40.55
e_coli_K12	GCF_000154965.1_ASM15496v1_genomic.fna	0.0414	N/A	77	79	39.35
e_coli_K12	GCF_000155675.2_ASM15567v2_genomic.fna	0.0467	N/A	77	78	40.1
e_coli_K12	GCF_000155735.2_ASM15573v2_genomic.fna	0.0461	N/A	77	78	40.02
e_coli_K12	GCF_000156995.2_ASM15699v2_genomic.fna	0.1475	N/A	77	78	49.14
e_coli_K12	GCF_000157355.2_ASM15735v2_genomic.fna	0.0451	N/A	76	80	39.88
e_coli_K12	GCF_000157895.3_ASM15789v2_genomic.fna	0.0393	N/A	76	78	39.04
e_coli_K12	GCF_000158095.2_ASM15809v2_genomic.fna	0.0543	N/A	77	80	41.07
e_coli_K12	GCF_000160775.2_ASM16077v2_genomic.fna	0.0383	N/A	76	77	38.88
e_coli_K12	GCF_000161455.1_ASM16145v1_genomic.fna	0.05	N/A	77	78	40.53
e_coli_K12	GCF_000161615.1_ASM16161v1_genomic.fna	0.0494	N/A	78	79	40.46
e_coli_K12	GCF_000163895.2_ASM16389v2_genomic.fna	0.0398	N/A	72	79	39.11
e_coli_K12	GCF_000164695.2_ASM16469v2_genomic.fna	0.0385	N/A	76	76	38.92
e_coli_K12	GCF_000164905.1_ASM16490v1_genomic.fna	0.0352	N/A	72	74	38.39
e_coli_K12	GCF_000165465.1_ASM16546v1_genomic.fna	0.0434	N/A	76	78	39.64
e_coli_K12	GCF_000165505.1_ASM16550v1_genomic.fna	0.0401	N/A	77	78	39.15
e_coli_K12	GCF_000165715.2_ASM16571v3_genomic.fna	0.0305	N/A	77	80	37.57
e_coli_K12	GCF_000165795.1_ASM16579v1_genomic.fna	0.0433	N/A	54	60	39.63
e_coli_K12	GCF_000166055.1_ASM16605v1_genomic.fna	0.0509	N/A	77	78	40.65
e_coli_K12	GCF_000166135.1_ASM16613v1_genomic.fna	0.0411	N/A	77	79	39.31
e_coli_K12	GCF_000166195.2_ASM16619v3_genomic.fna	0.0365	N/A	77	79	38.6
e_coli_K12	GCF_000166275.1_ASM16627v1_genomic.fna	0.0381	N/A	76	78	38.84
e_coli_K12	GCF_000166335.1_ASM16633v1_genomic.fna	0.0393	N/A	76	78	39.03
e_coli_K12	GCF_000166355.1_ASM16635v1_genomic.fna	0.0396	N/A	76	78	39.09
e_coli_K12	GCF_000166395.1_ASM16639v1_genomic.fna	0.0376	N/A	75	77	38.77
e_coli_K12	GCF_000166415.1_ASM16641v1_genomic.fna	0.0417	N/A	77	79	39.39
e_coli_K12	GCF_000166695.1_ASM16669v1_genomic.fna	0.0399	N/A	76	78	39.12
e_coli_K12	GCF_000166775.1_ASM16677v1_genomic.fna	0.0395	N/A	76	78	39.06
e_coli_K12	GCF_000166935.1_ASM16693v1_genomic.fna	0.0337	N/A	70	71	38.13
e_coli_K12	GCF_000170955.2_ASM17095v2_genomic.fna	0.0317	N/A	67	71	37.79
e_coli_K12	GCF_000172155.1_ASM17215v1_genomic.fna	0.0335	N/A	77	78	38.1
e_coli_K12	GCF_000175215.2_ASM17521v2_genomic.fna	0.0538	N/A	78	80	41.01
e_coli_K12	GCF_000175295.2_ASM17529v2_genomic.fna	0.0463	N/A	74	80	40.05
e_coli_K12	GCF_000176035.2_ASM17603v2_genomic.fna	0.0532	N/A	77	78	40.94
e_coli_K12	GCF_000176855.2_ASM17685v2_genomic.fna	0.0853	N/A	78	79	44.32
e_coli_K12	GCF_000176915.2_ASM17691v2_genomic.fna	0.0485	N/A	76	79	40.33
e_coli_K12	GCF_000177215.2_ASM17721v2_genomic.fna	0.0484	N/A	78	80	40.32
e_coli_K12	GCF_000177235.2_ASM17723v2_genomic.fna	0.0489	N/A	76	77	40.39
e_coli_K12	GCF_000177535.2_ASM17753v2_genomic.fna	0.0393	N/A	77	78	39.04
e_coli_K12	GCF_000177635.2_ASM17763v2_genomic.fna	0.0487	N/A	76	79	40.36
e_coli_K12	GCF_000178835.2_ASM17883v2_genomic.fna	0.0435	N/A	76	80	39.66
e_coli_K12	GCF_000178875.2_ASM17887v2_genomic.fna	0.2348	N/A	78	78	54.39
e_coli_K12	GCF_000178955.2_ASM17895v2_genomic.fna	0.0407	N/A	78	79	39.25
e_coli_K12	GCF_000178975.2_ASM17897v2_genomic.fna	0.0397	N/A	77	79	39.09
e_coli_K12	GCF_000179635.2_ASM17963v2_genomic.fna	0.0376	N/A	76	80	38.78
e_coli_K12	GCF_000179915.2_ASM17991v2_genomic.fna	0.0399	N/A	77	79	39.13
e_coli_K12	GCF_000182745.2_ASM18274v1_genomic.fna	0.0504	N/A	76	77	40.58
e_coli_K12	GCF_000183135.1_ASM18313v1_genomic.fna	0.0342	N/A	77	78	38.21
e_coli_K12	GCF_000183405.1_ASM18340v1_genomic.fna	0.0475	N/A	74	76	40.2
e_coli_K12	GCF_000183425.1_ASM18342v1_genomic.fna	0.0342	N/A	76	79	38.22
e_coli_K12	GCF_000183665.1_ASM18366v1_genomic.fna	0.0305	N/A	75	76	37.57
e_coli_K12	GCF_000183725.1_ASM18372v1_genomic.fna	0.0405	N/A	76	77	39.21
e_coli_K12	GCF_000183745.1_ASM18374v1_genomic.fna	0.0405	N/A	50	54	39.22
e_coli_K12	GCF_000184345.1_ASM18434v2_genomic.fna	0.042	N/A	75	79	39.44
e_coli_K12	GCF_000184435.1_ASM18443v1_genomic.fna	0.039	N/A	75	76	38.99
e_coli_K12	GCF_000184685.1_ASM18468v1_genomic.fna	0.0382	N/A	77	78	38.87
e_coli_K12	GCF_000184705.1_ASM18470v1_genomic.fna	0.0418	N/A	77	80	39.4
e_coli_K12	GCF_000185805.1_ASM18580v1_genomic.fna	0.0392	N/A	74	77	39.03
e_coli_K12	GCF_000186005.1_ASM18600v1_genomic.fna	0.0229	N/A	62	62	36.05
e_coli_K12	GCF_000186225.1_ASM18622v1_genomic.fna	0.0359	N/A	75	77	38.51
e_coli_K12	GCF_000186245.1_ASM18624v1_genomic.fna	0.0411	N/A	75	76	39.3
e_coli_K12	GCF_000186265.1_ASM18626v1_genomic.fna	0.0349	N/A	76	78	38.33
e_coli_K12	GCF_000186345.1_ASM18634v1_genomic.fna	0.0306	N/A	78	80	37.6
e_coli_K12	GCF_000186385.1_ASM18638v1_genomic.fna	0.0412	N/A	75	80	39.31
e_coli_K12	GCF_000186885.1_ASM18688v1_genomic.fna	0.0469	N/A	62	63	40.13
e_coli_K12	GCF_000189295.2_ASM18929v2_genomic.fna	0.0479	N/A	74	76	40.26
e_coli_K12	GCF_000189775.2_ASM18977v3_genomic.fna	0.0447	N/A	76	77	39.83
e_coli_K12	GCF_000190435.1_ASM19043v1_genomic.fna	0.0393	N/A	71	77	39.03
e_coli_K12	GCF_000190555.1_ASM19055v1_genomic.fna	0.0395	N/A	74	80	39.06
e_coli_K12	GCF_000190575.1_ASM19057v1_genomic.fna	0.0345	N/A	78	78	38.27
e_coli_K12	GCF_000190595.1_ASM19059v1_genomic.fna	0.0339	N/A	76	78	38.17
e_coli_K12	GCF_000190635.1_ASM19063v1_genomic.fna	0.0492	N/A	76	78	40.43
e_coli_K12	GCF_000190735.1_ASM19073v2_genomic.fna	0.0383	N/A	75	76	38.88
e_coli_K12	GCF_000191045.1_ASM19104v1_genomic.fna	0.0399	N/A	73	75	39.13
e_coli_K12	GCF_000191145.1_ASM19114v1_genomic.fna	0.1244	N/A	78	80	47.52
e_coli_K12	GCF_000192745.1_ASM19274v1_genomic.fna	0.0541	N/A	77	79	41.05
e_coli_K12	GCF_000192865.1_ASM19286v1_genomic.fna	0.1566	N/A	78	78	49.74
e_coli_K12	GCF_000194115.1_ASM19411v1_genomic.fna	0.0386	N/A	75	77	38.93
e_coli_K12	GCF_000194135.1_ASM19413v1_genomic.fna	0.041	N/A	74	77	39.3
e_coli_K12	GCF_000194605.1_ASM19460v1_genomic.fna	0.0332	N/A	77	80	38.05
e_coli_K12	GCF_000195275.1_ASM19527v1_genomic.fna	0.0336	N/A	73	78	38.12
e_coli_K12	GCF_000195295.1_ASM19529v1_genomic.fna	0.0487	N/A	76	78	40.36
e_coli_K12	GCF_000195315.1_ASM19531v1_genomic.fna	0.0382	N/A	74	74	38.86
e_coli_K12	GCF_000195335.1_ASM19533v1_genomic.fna	0.0446	N/A	74	80	39.81
e_coli_K12	GCF_000195555.1_ASM19555v1_genomic.fna	0.1035	N/A	77	77	45.89
e_coli_K12	GCF_000195955.2_ASM19595v2_genomic.fna	0.0397	N/A	76	78	39.1
e_coli_K12	GCF_000195975.1_ASM19597v1_genomic.fna	0.0364	N/A	76	78	38.58
e_coli_K12	GCF_000196035.1_ASM19603v1_genomic.fna	0.0442	N/A	78	80	39.75
e_coli_K12	GCF_000196075.1_ASM19607v1_genomic.fna	0.0309	N/A	74	75	37.65
e_coli_K12	GCF_000196095.1_ASM19609v1_genomic.fna	0.2781	N/A	79	80	56.7
e_coli_K12	GCF_000196115.1_ASM19611v1_genomic.fna	0.0304	N/A	75	77	37.56
e_coli_K12	GCF_000196135.1_ASM19613v1_genomic.fna	0.0344	N/A	75	76	38.25
e_coli_K12	GCF_000196155.1_ASM19615v1_genomic.fna	0.4733	N/A	80	80	66.41
e_coli_K12	GCF_000196275.1_ASM19627v1_genomic.fna	0.0405	N/A	74	80	39.21
e_coli_K12	GCF_000196315.1_ASM19631v1_genomic.fna	0.035	N/A	75	77	38.35
e_coli_K12	GCF_000196355.1_ASM19635v1_genomic.fna	0.094	N/A	78	80	45.1
e_coli_K12	GCF_000196435.1_ASM19643v1_genomic.fna	0.0514	N/A	77	78	40.72
e_coli_K12	GCF_000196455.1_ASM19645v1_genomic.fna	0.0424	N/A	74	80	39.49
e_coli_K12	GCF_000196475.1_ASM19647v1_genomic.fna	0.4773	N/A	80	80	66.61
e_coli_K12	GCF_000196495.1_ASM19649v1_genomic.fna	0.2592	N/A	79	80	55.71
e_coli_K12	GCF_000196515.1_ASM19651v1_genomic.fna	0.0398	N/A	76	78	39.11
e_coli_K12	GCF_000196535.1_ASM19653v1_genomic.fna	0.0368	N/A	76	76	38.65
e_coli_K12	GCF_000196555.1_ASM19655v1_genomic.fna	0.038	N/A	77	78	38.84
e_coli_K12	GCF_000196615.1_ASM19661v1_genomic.fna	0.5373	N/A	77	77	69.64
e_coli_K12	GCF_000196675.2_ASM19667v2_genomic.fna	0.042	N/A	76	79	39.44
e_coli_K12	GCF_000196795.1_ASM19679v1_genomic.fna	0.125	N/A	78	80	47.55
e_coli_K12	GCF_000196875.2_ASM19687v2_genomic.fna	0.1462	N/A	78	80	49.05
e_coli_K12	GCF_000198775.1_ASM19877v1_genomic.fna	0.0908	N/A	76	77	44.82
e_coli_K12	GCF_000199675.1_ASM19967v1_genomic.fna	0.039	N/A	74	77	38.98
e_coli_K12	GCF_000200595.1_ASM20059v1_genomic.fna	0.0316	N/A	75	76	37.78
e_coli_K12	GCF_000200735.1_ASM20073v1_genomic.fna	0.0196	N/A	58	58	35.26
e_coli_K12	GCF_000202835.1_ASM20283v1_genomic.fna	0.0519	N/A	77	78	40.78
e_coli_K12	GCF_000203215.1_ASM20321v1_genomic.fna	0.0181	N/A	55	55	34.87
e_coli_K12	GCF_000203895.1_ASM20389v1_genomic.fna	0.0535	N/A	77	78	40.98
e_coli_K12	GCF_000204155.1_ASM20415v1_genomic.fna	0.0404	N/A	77	79	39.2
e_coli_K12	GCF_000204255.1_ASM20425v1_genomic.fna	0.0289	N/A	71	73	37.29
e_coli_K12	GCF_000208385.1_ASM20838v1_genomic.fna	0.0408	N/A	71	78	39.26
e_coli_K12	GCF_000208405.1_ASM20840v1_genomic.fna	0.0499	N/A	76	78	40.52
e_coli_K12	GCF_000210095.1_ASM21009v1_genomic.fna	0.0375	N/A	75	80	38.76
e_coli_K12	GCF_000210695.1_ASM21069v1_genomic.fna	0.042	N/A	77	80	39.44
e_coli_K12	GCF_000210715.1_ASM21071v1_genomic.fna	0.0415	N/A	69	76	39.36
e_coli_K12	GCF_000210915.2_ASM21091v2_genomic.fna	0.04	N/A	76	78	39.15
e_coli_K12	GCF_000212375.1_ASM21237v1_genomic.fna	0.0341	N/A	72	74	38.2
e_coli_K12	GCF_000212395.1_ASM21239v1_genomic.fna	0.032	N/A	74	76	37.84
e_coli_K12	GCF_000212415.1_ASM21241v1_genomic.fna	0.0374	N/A	73	79	38.75
e_coli_K12	GCF_000212675.2_ASM21267v2_genomic.fna	0.0469	N/A	78	80	40.12
e_coli_K12	GCF_000212695.1_ASM21269v1_genomic.fna	0.0392	N/A	77	78	39.02
e_coli_K12	GCF_000212735.1_ASM21273v1_genomic.fna	0.035	N/A	77	79	38.35
e_coli_K12	GCF_000212915.1_ASM21291v1_genomic.fna	0.0351	N/A	74	77	38.36
e_coli_K12	GCF_000213235.1_ASM21323v1_genomic.fna	0.0478	N/A	72	78	40.24
e_coli_K12	GCF_000213255.1_ASM21325v1_genomic.fna	0.0426	N/A	75	80	39.53
e_coli_K12	GCF_000213655.1_ASM21365v1_genomic.fna	0.2053	N/A	78	80	52.73
e_coli_K12	GCF_000214155.1_ASM21415v1_genomic.fna	0.0404	N/A	76	77	39.19
e_coli_K12	GCF_000214175.1_ASM21417v1_genomic.fna	0.041	N/A	75	77	39.29
e_coli_K12	GCF_000214215.1_ASM21421v1_genomic.fna	0.1569	N/A	78	78	49.76
e_coli_K12	GCF_000214235.1_ASM21423v1_genomic.fna	0.5193	N/A	78	79	68.72
e_coli_K12	GCF_000214275.2_ASM21427v3_genomic.fna	0.1163	N/A	77	79	46.9
e_coli_K12	GCF_000214355.1_ASM21435v1_genomic.fna	0.0359	N/A	77	80	38.51
e_coli_K12	GCF_000214375.1_ASM21437v1_genomic.fna	0.0356	N/A	76	80	38.46
e_coli_K12	GCF_000214665.1_ASM21466v1_genomic.fna	0.1183	N/A	78	80	47.06
e_coli_K12	GCF_000214825.1_ASM21482v1_genomic.fna	0.1162	N/A	78	79	46.9
e_coli_K12	GCF_000215085.1_ASM21508v1_genomic.fna	0.0532	N/A	76	78	40.93
e_coli_K12	GCF_000215105.1_ASM21510v1_genomic.fna	0.0404	N/A	77	78	39.21
e_coli_K12	GCF_000215705.1_ASM21570v1_genomic.fna	0.0835	N/A	50	51	44.16
e_coli_K12	GCF_000215975.1_ASM21597v1_genomic.fna	0.0419	N/A	77	79	39.43
e_coli_K12	GCF_000217655.1_ASM21765v1_genomic.fna	0.0309	N/A	68	72	37.64
e_coli_K12	GCF_000217795.1_ASM21779v1_genomic.fna	0.0494	N/A	77	79	40.46
e_coli_K12	GCF_000217815.1_ASM21781v1_genomic.fna	0.0307	N/A	76	80	37.61
e_coli_K12	GCF_000218545.1_ASM21854v1_genomic.fna	0.0388	N/A	77	77	38.96
e_coli_K12	GCF_000218565.1_ASM21856v1_genomic.fna	0.0534	N/A	77	78	40.97
e_coli_K12	GCF_000218625.1_ASM21862v1_genomic.fna	0.0461	N/A	75	80	40.01
e_coli_K12	GCF_000218855.1_ASM21885v1_genomic.fna	0.0432	N/A	78	80	39.62
e_coli_K12	GCF_000218895.1_ASM21889v1_genomic.fna	0.0387	N/A	75	78	38.95
e_coli_K12	GCF_000219045.1_ASM21904v1_genomic.fna	0.1042	N/A	77	77	45.95
e_coli_K12	GCF_000219355.1_ASM21935v1_genomic.fna	0.0341	N/A	72	72	38.21
e_coli_K12	GCF_000219725.1_ASM21972v1_genomic.fna	0.0386	N/A	75	80	38.93
e_coli_K12	GCF_000219805.1_ASM21980v1_genomic.fna	0.0371	N/A	75	77	38.69
e_coli_K12	GCF_000219915.2_ASM21991v3_genomic.fna	0.0882	N/A	77	80	44.58
e_coli_K12	GCF_000220705.2_ASM22070v2_genomic.fna	0.041	N/A	77	80	39.29
e_coli_K12	GCF_000221985.1_ASM22198v1_genomic.fna	0.0422	N/A	77	80	39.46
e_coli_K12	GCF_000222305.1_ASM22230v1_genomic.fna	0.0321	N/A	66	70	37.86
e_coli_K12	GCF_000222485.1_ASM22248v1_genomic.fna	0.0379	N/A	77	80	38.81
e_coli_K12	GCF_000222975.1_ASM22297v1_genomic.fna	0.4981	N/A	79	79	67.65
e_coli_K12	GCF_000223215.1_ASM22321v1_genomic.fna	0.0339	N/A	74	76	38.18
e_coli_K12	GCF_000224005.2_ASM22400v3_genomic.fna	0.1278	N/A	77	80	47.76
e_coli_K12	GCF_000224085.1_ASM22408v1_genomic.fna	0.0358	N/A	75	77	38.49
e_coli_K12	GCF_000224675.1_ASM22467v1_genomic.fna	0.7253	N/A	79	79	80.53
e_coli_K12	GCF_000224965.2_ASM22496v2_genomic.fna	0.0382	N/A	76	76	38.86
e_coli_K12	GCF_000225955.1_ASM22595v1_genomic.fna	0.0588	N/A	75	76	41.61
e_coli_K12	GCF_000226295.1_ASM22629v1_genomic.fna	0.0368	N/A	62	65	38.65
e_coli_K12	GCF_000226315.1_ASM22631v1_genomic.fna	0.0523	N/A	75	76	40.83
e_coli_K12	GCF_000226565.1_ASM22656v1_genomic.fna	0.1953	N/A	78	79	52.14
e_coli_K12	GCF_000226625.1_ASM22662v1_genomic.fna	0.0853	N/A	76	79	44.33
e_coli_K12	GCF_000227665.2_ASM22766v3_genomic.fna	0.1163	N/A	78	79	46.9
e_coli_K12	GCF_000227685.2_ASM22768v3_genomic.fna	0.1132	N/A	79	80	46.66
e_coli_K12	GCF_000227705.2_ASM22770v3_genomic.fna	0.0475	N/A	76	78	40.2
e_coli_K12	GCF_000227745.2_ASM22774v3_genomic.fna	0.1258	N/A	78	80	47.61
e_coli_K12	GCF_000230655.2_ASM23065v3_genomic.fna	0.0321	N/A	75	79	37.85
e_coli_K12	GCF_000230995.2_ASM23099v3_genomic.fna	0.0534	N/A	77	78	40.96
e_coli_K12	GCF_000231055.2_ASM23105v3_genomic.fna	0.0436	N/A	75	78	39.66
e_coli_K12	GCF_000231385.2_ASM23138v3_genomic.fna	0.0461	N/A	77	79	40.02
e_coli_K12	GCF_000231405.2_ASM23140v3_genomic.fna	0.0466	N/A	76	78	40.08
e_coli_K12	GCF_000233595.1_ASM23359v1_genomic.fna	0.5562	N/A	79	79	70.63
e_coli_K12	GCF_000233695.2_ASM23369v3_genomic.fna	0.0483	N/A	76	80	40.31
e_coli_K12	GCF_000233715.2_ASM23371v3_genomic.fna	0.0506	N/A	76	78	40.61
e_coli_K12	GCF_000233775.1_ASM23377v1_genomic.fna	0.0431	N/A	74	80	39.59
