Ref_file	Query_file	ANI	Align_fraction_ref	Align_fraction_query	Ref_name	Query_name	ANI_5_percentile	ANI_95_percentile	Standard_deviation	Ref_mean_ctg_len	Query_mean_ctg_len
/home/jshaw/scratch/DATABASES/refseq_all/GCF_000016645.1_ASM1664v1_genomic.fna	/home/jshaw/scratch/DATABASES/refseq_all/GCF_017352115.1_ASM1735211v1_genomic.fna	84.96	33.79	37.36	NC_009441.1 Flavobacterium johnsoniae UW101, complete sequence	NZ_CP071448.1 Flavobacterium endoglycinae strain BB8 chromosome, complete genome	84.47	85.38	4.39	6096872	5513159
/home/jshaw/scratch/DATABASES/refseq_all/GCF_000016645.1_ASM1664v1_genomic.fna	/home/jshaw/scratch/DATABASES/refseq_all/GCF_008369745.1_ASM836974v1_genomic.fna	85.00	27.90	30.95	NC_009441.1 Flavobacterium johnsoniae UW101, complete sequence	NZ_CP043612.1 Flavobacterium nitrogenifigens strain KACC 18538 chromosome, complete genome	84.53	85.56	4.76	6096872	5497186
/home/jshaw/scratch/DATABASES/refseq_all/GCF_000016645.1_ASM1664v1_genomic.fna	/home/jshaw/scratch/DATABASES/refseq_all/GCF_003122385.1_ASM312238v1_genomic.fna	84.45	27.62	28.65	NC_009441.1 Flavobacterium johnsoniae UW101, complete sequence	NZ_CP029255.1 Flavobacterium crocinum strain HYN0056 chromosome, complete genome	83.95	84.86	5.03	6096872	5877431
/home/jshaw/scratch/DATABASES/refseq_all/GCF_000016645.1_ASM1664v1_genomic.fna	/home/jshaw/scratch/DATABASES/refseq_all/GCF_001705175.1_ASM170517v1_genomic.fna	84.16	26.57	31.71	NC_009441.1 Flavobacterium johnsoniae UW101, complete sequence	NZ_CP016907.1 Flavobacterium anhuiense strain GSE09 chromosome, complete genome	83.68	84.55	5.11	6096872	5109718
/home/jshaw/scratch/DATABASES/refseq_all/GCF_000091325.1_ASM9132v1_genomic.fna	/home/jshaw/scratch/DATABASES/refseq_all/GCF_002005305.1_ASM200530v1_genomic.fna	84.52	36.06	28.16	NC_014012.1 Shewanella violacea DSS12, complete sequence	NZ_CP014782.1 Shewanella psychrophila strain WP2 chromosome, complete genome	83.97	84.98	4.78	4962103	6353406
/home/jshaw/scratch/DATABASES/refseq_all/GCF_000091325.1_ASM9132v1_genomic.fna	/home/jshaw/scratch/DATABASES/refseq_all/GCF_007197555.1_ASM719755v1_genomic.fna	86.83	56.03	43.11	NC_014012.1 Shewanella violacea DSS12, complete sequence	NZ_CP041614.1 Shewanella psychropiezotolerans strain YLB-06 chromosome, complete genome	86.39	87.23	4.09	4962103	6449204
/home/jshaw/scratch/DATABASES/refseq_all/GCF_000756125.1_ASM75612v1_genomic.fna	/home/jshaw/scratch/DATABASES/refseq_all/GCF_001524625.2_ASM152462v2_genomic.fna	91.10	69.40	69.44	NZ_CP008781.1 Burkholderia pseudomallei strain Mahidol-1106a chromosome 1, complete sequence	NZ_CP013424.1 Burkholderia savannae strain MSMB0852 chromosome 1, complete sequence	90.87	91.47	3.26	3542698.5	2360391
/home/jshaw/scratch/DATABASES/refseq_all/GCF_000756125.1_ASM75612v1_genomic.fna	/home/jshaw/scratch/DATABASES/refseq_all/GCF_022870505.1_ASM2287050v1_genomic.fna	82.95	15.25	14.09	NZ_CP008781.1 Burkholderia pseudomallei strain Mahidol-1106a chromosome 1, complete sequence	NZ_CP045094.1 Burkholderia perseverans strain INN12 chromosome 1	82.42	83.38	5.01	3542698.5	3834377
/home/jshaw/scratch/DATABASES/refseq_all/GCF_000756125.1_ASM75612v1_genomic.fna	/home/jshaw/scratch/DATABASES/refseq_all/GCF_900240005.1_BStabCH16_genomic.fna	84.22	24.73	20.60	NZ_CP008781.1 Burkholderia pseudomallei strain Mahidol-1106a chromosome 1, complete sequence	NZ_LR025742.1 Burkholderia stabilis isolate E chromosome I	83.70	84.66	4.37	3542698.5	2126377.3
/home/jshaw/scratch/DATABASES/refseq_all/GCF_000756125.1_ASM75612v1_genomic.fna	/home/jshaw/scratch/DATABASES/refseq_all/GCF_001718635.1_ASM171863v1_genomic.fna	92.64	74.38	75.83	NZ_CP008781.1 Burkholderia pseudomallei strain Mahidol-1106a chromosome 1, complete sequence	NZ_CP013411.1 Burkholderia thailandensis strain 2002721643 chromosome 1, complete sequence	92.70	93.21	3.05	3542698.5	2316752.3
/home/jshaw/scratch/DATABASES/refseq_all/GCF_000756125.1_ASM75612v1_genomic.fna	/home/jshaw/scratch/DATABASES/refseq_all/GCF_001718335.1_ASM171833v1_genomic.fna	84.54	23.56	24.18	NZ_CP008781.1 Burkholderia pseudomallei strain Mahidol-1106a chromosome 1, complete sequence	NZ_CP013366.1 Burkholderia territorii strain RF8-non-BP5 chromosome 1, complete sequence	83.98	84.98	4.98	3542698.5	2300790
/home/jshaw/scratch/DATABASES/refseq_all/GCF_000756125.1_ASM75612v1_genomic.fna	/home/jshaw/scratch/DATABASES/refseq_all/GCF_002097715.1_ASM209771v1_genomic.fna	85.28	29.27	26.45	NZ_CP008781.1 Burkholderia pseudomallei strain Mahidol-1106a chromosome 1, complete sequence	NZ_CP020737.1 Burkholderia ubonensis subsp. mesacidophila strain ATCC 31433 chromosome 1, complete sequence	84.80	85.65	4.59	3542698.5	1960207.5
/home/jshaw/scratch/DATABASES/refseq_all/GCF_000756125.1_ASM75612v1_genomic.fna	/home/jshaw/scratch/DATABASES/refseq_all/GCF_001411805.1_ASM141180v1_genomic.fna	83.06	16.10	14.12	NZ_CP008781.1 Burkholderia pseudomallei strain Mahidol-1106a chromosome 1, complete sequence	NZ_CP007212.1 Burkholderia plantarii strain ATCC 43733 chromosome 1, complete sequence	82.45	83.52	4.89	3542698.5	2693683.8
/home/jshaw/scratch/DATABASES/refseq_all/GCF_000756125.1_ASM75612v1_genomic.fna	/home/jshaw/scratch/DATABASES/refseq_all/GCF_016027455.1_ASM1602745v1_genomic.fna	92.70	71.22	69.25	NZ_CP008781.1 Burkholderia pseudomallei strain Mahidol-1106a chromosome 1, complete sequence	NZ_CP065686.1 Burkholderia humptydooensis strain FDAARGOS_899 chromosome 1, complete sequence	92.90	93.43	2.87	3542698.5	2428887
/home/jshaw/scratch/DATABASES/refseq_all/GCF_000756125.1_ASM75612v1_genomic.fna	/home/jshaw/scratch/DATABASES/refseq_all/GCF_002346025.1_ASM234602v1_genomic.fna	99.07	77.12	97.72	NZ_CP008781.1 Burkholderia pseudomallei strain Mahidol-1106a chromosome 1, complete sequence	NZ_CP009727.1 Burkholderia mallei strain Turkey2 chromosome 1, complete sequence	99.25	99.35	0.51	3542698.5	2796024.5
/home/jshaw/scratch/DATABASES/refseq_all/GCF_000756125.1_ASM75612v1_genomic.fna	/home/jshaw/scratch/DATABASES/refseq_all/GCF_003019965.1_ASM301996v1_genomic.fna	84.58	24.23	27.15	NZ_CP008781.1 Burkholderia pseudomallei strain Mahidol-1106a chromosome 1, complete sequence	NZ_CP020397.1 Burkholderia multivorans strain FDAARGOS_246 chromosome 1, complete sequence	84.03	84.99	4.76	3542698.5	2107619.8
/home/jshaw/scratch/DATABASES/refseq_all/GCF_000756125.1_ASM75612v1_genomic.fna	/home/jshaw/scratch/DATABASES/refseq_all/GCF_001718895.1_ASM171889v1_genomic.fna	84.30	25.77	23.47	NZ_CP008781.1 Burkholderia pseudomallei strain Mahidol-1106a chromosome 1, complete sequence	NZ_CP013450.1 Burkholderia cenocepacia strain MSMB384WGS chromosome 1, complete sequence	83.78	84.72	5.02	3542698.5	2593532.8
/home/jshaw/scratch/DATABASES/refseq_all/GCF_000756125.1_ASM75612v1_genomic.fna	/home/jshaw/scratch/DATABASES/refseq_all/GCF_001718535.1_ASM171853v1_genomic.fna	84.63	25.52	23.64	NZ_CP008781.1 Burkholderia pseudomallei strain Mahidol-1106a chromosome 1, complete sequence	NZ_CP013398.1 Burkholderia seminalis strain FL-5-4-10-S1-D7 chromosome 1, complete sequence	84.13	85.07	4.50	3542698.5	2549648
/home/jshaw/scratch/DATABASES/refseq_all/GCF_000756125.1_ASM75612v1_genomic.fna	/home/jshaw/scratch/DATABASES/refseq_all/GCF_000959365.1_ASM95936v1_genomic.fna	90.33	69.03	68.55	NZ_CP008781.1 Burkholderia pseudomallei strain Mahidol-1106a chromosome 1, complete sequence	NZ_CP009555.1 Burkholderia oklahomensis C6786 chromosome I, complete sequence	90.12	90.77	3.69	3542698.5	3567511
/home/jshaw/scratch/DATABASES/refseq_all/GCF_000756125.1_ASM75612v1_genomic.fna	/home/jshaw/scratch/DATABASES/refseq_all/GCF_001522635.2_ASM152263v2_genomic.fna	90.13	67.01	64.53	NZ_CP008781.1 Burkholderia pseudomallei strain Mahidol-1106a chromosome 1, complete sequence	NZ_CP013389.1 Burkholderia mayonis strain BDU8 chromosome 1, complete sequence	89.79	90.47	3.60	3542698.5	3678765
/home/jshaw/scratch/DATABASES/refseq_all/GCF_000756125.1_ASM75612v1_genomic.fna	/home/jshaw/scratch/DATABASES/refseq_all/GCF_016127755.1_ASM1612775v1_genomic.fna	84.61	26.85	25.29	NZ_CP008781.1 Burkholderia pseudomallei strain Mahidol-1106a chromosome 1, complete sequence	NZ_CP066037.1 Burkholderia ambifaria strain FDAARGOS_1027 chromosome 1, complete sequence	84.17	85.02	4.88	3542698.5	1880899.3
/home/jshaw/scratch/DATABASES/refseq_all/GCF_000756125.1_ASM75612v1_genomic.fna	/home/jshaw/scratch/DATABASES/refseq_all/GCF_001718955.1_ASM171895v1_genomic.fna	85.01	27.47	25.67	NZ_CP008781.1 Burkholderia pseudomallei strain Mahidol-1106a chromosome 1, complete sequence	NZ_CP013459.1 Burkholderia stagnalis strain MSMB735WGS chromosome 1, complete sequence	84.48	85.49	5.08	3542698.5	2527935.8
/home/jshaw/scratch/DATABASES/refseq_all/GCF_000756125.1_ASM75612v1_genomic.fna	/home/jshaw/scratch/DATABASES/refseq_all/GCF_001718555.1_ASM171855v1_genomic.fna	84.51	25.00	23.86	NZ_CP008781.1 Burkholderia pseudomallei strain Mahidol-1106a chromosome 1, complete sequence	NZ_CP013401.1 Burkholderia metallica strain FL-6-5-30-S1-D7 chromosome 1, complete sequence	83.96	84.93	4.63	3542698.5	2474746.8
/home/jshaw/scratch/DATABASES/refseq_all/GCF_000756125.1_ASM75612v1_genomic.fna	/home/jshaw/scratch/DATABASES/refseq_all/GCF_000959505.1_ASM95950v1_genomic.fna	84.98	25.24	27.90	NZ_CP008781.1 Burkholderia pseudomallei strain Mahidol-1106a chromosome 1, complete sequence	NZ_CP009795.1 Burkholderia dolosa AU0158 chromosome 1, complete sequence	84.40	85.42	4.55	3542698.5	2136365
/home/jshaw/scratch/DATABASES/refseq_all/GCF_000756125.1_ASM75612v1_genomic.fna	/home/jshaw/scratch/DATABASES/refseq_all/GCF_001028665.1_ASM102866v1_genomic.fna	84.65	25.93	23.08	NZ_CP008781.1 Burkholderia pseudomallei strain Mahidol-1106a chromosome 1, complete sequence	NZ_CP011503.1 Burkholderia pyrrocinia strain DSM 10685 chromosome 1, complete sequence	84.15	85.08	4.72	3542698.5	1990336.5
/home/jshaw/scratch/DATABASES/refseq_all/GCF_001999225.1_ASM199922v1_genomic.fna	/home/jshaw/scratch/DATABASES/refseq_all/GCF_002221525.1_ASM222152v1_genomic.fna	83.74	17.01	17.37	NZ_CP019628.1 Pseudoalteromonas aliena strain EH1 chromosome, complete genome	NZ_CP011028.1 Pseudoalteromonas espejiana DSM 9414 chromosome I, complete sequence	83.08	84.44	5.27	4594697	2250225.5
/home/jshaw/scratch/DATABASES/refseq_all/GCF_001999225.1_ASM199922v1_genomic.fna	/home/jshaw/scratch/DATABASES/refseq_all/GCF_005877035.1_ASM587703v1_genomic.fna	88.11	46.13	46.77	NZ_CP019628.1 Pseudoalteromonas aliena strain EH1 chromosome, complete genome	NZ_CP040558.1 Pseudoalteromonas distincta strain 16-SW-7 chromosome L1, complete sequence	87.48	88.65	4.77	4594697	2265722.5
/home/jshaw/scratch/DATABASES/refseq_all/GCF_001999225.1_ASM199922v1_genomic.fna	/home/jshaw/scratch/DATABASES/refseq_all/GCF_004328865.1_ASM432886v1_genomic.fna	83.99	23.81	23.80	NZ_CP019628.1 Pseudoalteromonas aliena strain EH1 chromosome, complete genome	NZ_CP027523.1 Pseudoalteromonas carrageenovora strain KCTC 22325 chromosome I, complete sequence	83.26	84.63	5.65	4594697	1532601
/home/jshaw/scratch/DATABASES/refseq_all/GCF_001999225.1_ASM199922v1_genomic.fna	/home/jshaw/scratch/DATABASES/refseq_all/GCF_002221505.1_ASM222150v1_genomic.fna	83.86	15.66	16.83	NZ_CP019628.1 Pseudoalteromonas aliena strain EH1 chromosome, complete genome	NZ_CP011036.1 Pseudoalteromonas nigrifaciens strain KMM 661 chromosome I, complete sequence	83.01	84.63	6.34	4594697	1424925.6
/home/jshaw/scratch/DATABASES/refseq_all/GCF_002327205.1_ASM232720v1_genomic.fna	/home/jshaw/scratch/DATABASES/refseq_all/GCF_003606265.1_ASM360626v1_genomic.fna	86.52	50.20	42.61	NZ_CP018630.1 Clostridium chauvoei strain 12S0467 chromosome, complete genome	NZ_CP023671.1 Clostridium septicum strain DSM 7534 chromosome, complete genome	85.83	87.15	4.70	1444784.5	1702359
/home/jshaw/scratch/DATABASES/refseq_all/GCF_003595305.1_ASM359530v1_genomic.fna	/home/jshaw/scratch/DATABASES/refseq_all/GCF_021117135.1_ASM2111713v1_genomic.fna	91.53	71.56	74.62	NZ_CP021762.1 Ralstonia pseudosolanacearum strain RS 476 chromosome, complete genome	NZ_CP088237.1 Ralstonia solanacearum strain UW251 chromosome	91.26	91.90	3.17	2905463.5	2786303.5
/home/jshaw/scratch/DATABASES/refseq_all/GCF_003595305.1_ASM359530v1_genomic.fna	/home/jshaw/scratch/DATABASES/refseq_all/GCF_018243215.1_ASM1824321v1_genomic.fna	92.24	74.83	76.35	NZ_CP021762.1 Ralstonia pseudosolanacearum strain RS 476 chromosome, complete genome	NZ_CP046729.1 Ralstonia syzygii strain LLRS-1 chromosome, complete genome	92.20	92.93	3.59	2905463.5	2847359.5
/home/jshaw/scratch/DATABASES/refseq_all/GCF_004124315.2_ASM412431v2_genomic.fna	/home/jshaw/scratch/DATABASES/refseq_all/GCF_006094475.1_ASM609447v1_genomic.fna	93.17	87.05	88.78	NZ_CP096889.1 Bacillus cabrialesii strain TE3 chromosome, complete genome	NZ_CP034943.1 Bacillus subtilis subsp. spizizenii ATCC 6633 = JCM 2499 strain ATCC 6633 chromosome, complete genome	93.20	93.88	2.83	4125766	4045538
/home/jshaw/scratch/DATABASES/refseq_all/GCF_004124315.2_ASM412431v2_genomic.fna	/home/jshaw/scratch/DATABASES/refseq_all/GCF_012225885.1_ASM1222588v1_genomic.fna	93.27	84.01	86.39	NZ_CP096889.1 Bacillus cabrialesii strain TE3 chromosome, complete genome	NZ_CP048852.1 Bacillus tequilensis strain EA-CB0015 chromosome, complete genome	93.43	94.01	2.66	4125766	4012371
/home/jshaw/scratch/DATABASES/refseq_all/GCF_004124315.2_ASM412431v2_genomic.fna	/home/jshaw/scratch/DATABASES/refseq_all/GCF_012648005.1_ASM1264800v1_genomic.fna	88.45	71.66	73.34	NZ_CP096889.1 Bacillus cabrialesii strain TE3 chromosome, complete genome	NZ_CP051464.1 Bacillus mojavensis strain UCMB5075 chromosome, complete genome	88.09	88.79	3.20	4125766	4031121
/home/jshaw/scratch/DATABASES/refseq_all/GCF_004124315.2_ASM412431v2_genomic.fna	/home/jshaw/scratch/DATABASES/refseq_all/GCF_023238245.1_ASM2323824v1_genomic.fna	93.17	88.86	88.40	NZ_CP096889.1 Bacillus cabrialesii strain TE3 chromosome, complete genome	NZ_CP096590.1 Bacillus rugosus strain A78.1 chromosome, complete genome	93.28	93.77	2.32	4125766	4146938
/home/jshaw/scratch/DATABASES/refseq_all/GCF_004124315.2_ASM412431v2_genomic.fna	/home/jshaw/scratch/DATABASES/refseq_all/GCF_019598985.1_ASM1959898v1_genomic.fna	93.58	86.72	86.50	NZ_CP096889.1 Bacillus cabrialesii strain TE3 chromosome, complete genome	NZ_CP080644.1 Bacillus inaquosorum strain CCSR02 chromosome	93.59	94.15	2.34	4125766	4136264
/home/jshaw/scratch/DATABASES/refseq_all/GCF_000020965.1_ASM2096v1_genomic.fna	/home/jshaw/scratch/DATABASES/refseq_all/GCF_000021645.1_ASM2164v1_genomic.fna	81.90	20.11	21.25	NC_011297.1 Dictyoglomus thermophilum H-6-12, complete sequence	NC_011661.1 Dictyoglomus turgidum DSM 6724, complete sequence	81.14	82.52	4.19	1959987	1855560
/home/jshaw/scratch/DATABASES/refseq_all/GCF_000439255.1_ASM43925v1_genomic.fna	/home/jshaw/scratch/DATABASES/refseq_all/GCF_018128425.1_ASM1812842v1_genomic.fna	82.85	21.24	20.41	NC_021870.1 Salmonella bongori N268-08, complete sequence	NZ_CP071070.1 Citrobacter sedlakii strain 3347689II chromosome, complete genome	82.20	83.46	4.91	2386768.5	1655747.6
/home/jshaw/scratch/DATABASES/refseq_all/GCF_000439255.1_ASM43925v1_genomic.fna	/home/jshaw/scratch/DATABASES/refseq_all/GCF_004684345.1_ASM468434v1_genomic.fna	82.71	18.40	17.76	NC_021870.1 Salmonella bongori N268-08, complete sequence	NZ_CP038469.1 Citrobacter tructae strain SNU WT2 chromosome, complete genome	82.03	83.34	5.06	2386768.5	2473286
/home/jshaw/scratch/DATABASES/refseq_all/GCF_000439255.1_ASM43925v1_genomic.fna	/home/jshaw/scratch/DATABASES/refseq_all/GCF_003812345.1_ASM381234v1_genomic.fna	82.89	17.38	16.26	NC_021870.1 Salmonella bongori N268-08, complete sequence	NZ_CP033744.1 Citrobacter freundii strain FDAARGOS_549 chromosome, complete genome	82.20	83.54	5.23	2386768.5	2551080.5
/home/jshaw/scratch/DATABASES/refseq_all/GCF_000439255.1_ASM43925v1_genomic.fna	/home/jshaw/scratch/DATABASES/refseq_all/GCF_019047765.1_ASM1904776v1_genomic.fna	83.42	19.83	18.85	NC_021870.1 Salmonella bongori N268-08, complete sequence	NZ_CP077262.1 Citrobacter pasteurii strain FDAARGOS 1424 chromosome, complete genome	82.75	84.11	5.29	2386768.5	1673773
/home/jshaw/scratch/DATABASES/refseq_all/GCF_000439255.1_ASM43925v1_genomic.fna	/home/jshaw/scratch/DATABASES/refseq_all/GCF_016893685.1_ASM1689368v1_genomic.fna	82.81	17.39	16.34	NC_021870.1 Salmonella bongori N268-08, complete sequence	NZ_CP069763.1 Citrobacter cronae strain Colony478 chromosome	82.07	83.42	5.53	2386768.5	5079087
/home/jshaw/scratch/DATABASES/refseq_all/GCF_000439255.1_ASM43925v1_genomic.fna	/home/jshaw/scratch/DATABASES/refseq_all/GCF_008693605.1_ASM869360v1_genomic.fna	83.07	19.07	18.47	NC_021870.1 Salmonella bongori N268-08, complete sequence	NZ_CP044098.1 Citrobacter portucalensis strain FDAARGOS_617 chromosome, complete genome	82.47	83.60	4.92	2386768.5	2464670
/home/jshaw/scratch/DATABASES/refseq_all/GCF_000439255.1_ASM43925v1_genomic.fna	/home/jshaw/scratch/DATABASES/refseq_all/GCF_009648935.1_ASM964893v1_genomic.fna	82.79	17.31	16.80	NC_021870.1 Salmonella bongori N268-08, complete sequence	NZ_CP045771.1 Citrobacter braakii strain MiY-A chromosome, complete genome	82.13	83.39	4.80	2386768.5	4917491
/home/jshaw/scratch/DATABASES/refseq_all/GCF_000439255.1_ASM43925v1_genomic.fna	/home/jshaw/scratch/DATABASES/refseq_all/GCF_004353845.1_ASM435384v1_genomic.fna	82.94	18.66	16.59	NC_021870.1 Salmonella bongori N268-08, complete sequence	NZ_CP037864.1 Citrobacter arsenatis strain LY-1 chromosome, complete genome	82.30	83.50	5.44	2386768.5	1790076
/home/jshaw/scratch/DATABASES/refseq_all/GCF_000439255.1_ASM43925v1_genomic.fna	/home/jshaw/scratch/DATABASES/refseq_all/GCF_008693645.1_ASM869364v1_genomic.fna	83.20	19.91	18.83	NC_021870.1 Salmonella bongori N268-08, complete sequence	NZ_CP044101.1 Citrobacter werkmanii strain FDAARGOS_616 chromosome, complete genome	82.42	83.81	5.81	2386768.5	2524651.5
/home/jshaw/scratch/DATABASES/refseq_all/GCF_000439255.1_ASM43925v1_genomic.fna	/home/jshaw/scratch/DATABASES/refseq_all/GCF_021278985.1_ASM2127898v1_genomic.fna	82.52	21.00	18.63	NC_021870.1 Salmonella bongori N268-08, complete sequence	NZ_CP082833.1 Citrobacter rodentium NBRC 105723 = DSM 16636 chromosome, complete genome	81.86	83.13	5.23	2386768.5	2690568.5
/home/jshaw/scratch/DATABASES/refseq_all/GCF_000439255.1_ASM43925v1_genomic.fna	/home/jshaw/scratch/DATABASES/refseq_all/GCF_001558935.2_ASM155893v2_genomic.fna	83.13	21.60	20.28	NC_021870.1 Salmonella bongori N268-08, complete sequence	NZ_CP014070.2 Citrobacter amalonaticus strain FDAARGOS_165 chromosome, complete genome	82.37	83.77	4.81	2386768.5	2542018.5
/home/jshaw/scratch/DATABASES/refseq_all/GCF_000439255.1_ASM43925v1_genomic.fna	/home/jshaw/scratch/DATABASES/refseq_all/GCF_900638065.1_55685_A01_genomic.fna	82.99	18.94	18.58	NC_021870.1 Salmonella bongori N268-08, complete sequence	NZ_LR134485.1 Citrobacter youngae strain NCTC13709 chromosome 1, complete sequence	82.28	83.72	5.29	2386768.5	4867355
/home/jshaw/scratch/DATABASES/refseq_all/GCF_010993845.2_ASM1099384v2_genomic.fna	/home/jshaw/scratch/DATABASES/refseq_all/GCF_014192895.1_ASM1419289v1_genomic.fna	86.40	44.21	45.18	NZ_CP053790.1 Streptococcus canis strain HL_77_2 chromosome, complete genome	NZ_AP023394.1 Streptococcus dysgalactiae subsp. equisimilis strain 159 chromosome, complete genome	85.53	87.02	5.25	1078808.5	1055759
/home/jshaw/scratch/DATABASES/refseq_all/GCF_010993845.2_ASM1099384v2_genomic.fna	/home/jshaw/scratch/DATABASES/refseq_all/GCF_900475035.1_41965_F01_genomic.fna	86.66	39.48	48.78	NZ_CP053790.1 Streptococcus canis strain HL_77_2 chromosome, complete genome	NZ_LS483338.1 Streptococcus pyogenes strain NCTC12064 chromosome 1, complete sequence	85.77	87.43	4.43	1078808.5	1746380
/home/jshaw/scratch/DATABASES/refseq_all/GCF_013347325.1_ASM1334732v1_genomic.fna	/home/jshaw/scratch/DATABASES/refseq_all/GCF_900250125.1_CBM2607_genomic.fna	83.81	20.83	17.08	NZ_CP054624.1 Cupriavidus gilardii strain FDAARGOS_639 chromosome 1, complete sequence	NZ_LT984806.1 Cupriavidus neocaledonicus isolate Cupriavidus taiwanensis STM 6160 chromosome I	83.19	84.31	4.97	1920003.4	2341295.8
/home/jshaw/scratch/DATABASES/refseq_all/GCF_001586235.1_ASM158623v1_genomic.fna	/home/jshaw/scratch/DATABASES/refseq_all/GCF_016728105.1_ASM1672810v1_genomic.fna	88.32	45.25	40.48	NZ_CP014635.1 Corynebacterium simulans strain Wattiau chromosome, complete genome	NZ_CP068158.1 Corynebacterium striatum strain FDAARGOS_1115 chromosome, complete genome	87.42	89.15	5.64	2598702	2904831
/home/jshaw/scratch/DATABASES/refseq_all/GCF_003966755.1_ASM396675v1_genomic.fna	/home/jshaw/scratch/DATABASES/refseq_all/GCF_019285595.1_ASM1928559v1_genomic.fna	88.13	65.01	54.38	NZ_AP018005.1 Candidatus Rickettsiella viridis strain Ap-RA04 chromosome	NZ_CP079094.1 Rickettsiella endosymbiont of Dermanyssus gallinae isolate DGE chromosome, complete genome	87.47	88.72	3.29	1579735	1888715
/home/jshaw/scratch/DATABASES/refseq_all/GCF_005670685.2_ASM567068v2_genomic.fna	/home/jshaw/scratch/DATABASES/refseq_all/GCF_010731115.1_ASM1073111v1_genomic.fna	91.61	77.08	80.32	NZ_CP062008.1 Mycolicibacterium mucogenicum DSM 44124 chromosome, complete genome	NZ_AP022616.1 Mycolicibacterium phocaicum strain JCM 15301 chromosome	91.67	92.19	2.93	6099273	5853197
