Ref_file	Query_file	AAI	Align_fraction_ref	Align_fraction_query	Ref_name	Query_name
/home/jshaw/scratch/DATABASES/refseq_all/GCF_003595175.1_ASM359517v1_genomic.fna	./references/refseq_subset_aai/GCF_000006765.1_ASM676v1_genomic.fna	0.6824	0.3563	0.2815	NZ_CP032419.1 Pseudomonas cavernae strain K2W31S-8 chromosome, complete genome	NC_002516.2 Pseudomonas aeruginosa PAO1, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_013285305.1_ASM1328530v1_genomic.fna	./references/refseq_subset_aai/GCF_000006765.1_ASM676v1_genomic.fna	0.6824	0.3709	0.3422	NZ_CP054205.1 Pseudomonas rhodesiae strain NL2019 chromosome, complete genome	NC_002516.2 Pseudomonas aeruginosa PAO1, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_014863585.1_ASM1486358v1_genomic.fna	./references/refseq_subset_aai/GCF_000006765.1_ASM676v1_genomic.fna	0.6817	0.3651	0.3826	NZ_CP062253.1 Pseudomonas gozinkensis strain IzPS32d chromosome, complete genome	NC_002516.2 Pseudomonas aeruginosa PAO1, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_004786035.1_ASM478603v1_genomic.fna	./references/refseq_subset_aai/GCF_000006765.1_ASM676v1_genomic.fna	0.6815	0.3284	0.3515	NZ_CP035088.1 Pseudomonas viciae strain 11K1 chromosome, complete genome	NC_002516.2 Pseudomonas aeruginosa PAO1, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_000263675.1_ASM26367v2_genomic.fna	./references/refseq_subset_aai/GCF_000006765.1_ASM676v1_genomic.fna	0.6813	0.3555	0.3507	NZ_CM001513.1 Pseudomonas lactis strain SS101 chromosome, whole genome shotgun sequence	NC_002516.2 Pseudomonas aeruginosa PAO1, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_014268455.2_ASM1426845v2_genomic.fna	./references/refseq_subset_aai/GCF_000006765.1_ASM676v1_genomic.fna	0.6813	0.3615	0.3494	NZ_CP077085.1 Pseudomonas shahriarae strain SWRI52 chromosome, complete genome	NC_002516.2 Pseudomonas aeruginosa PAO1, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_003851555.1_ASM385155v1_genomic.fna	./references/refseq_subset_aai/GCF_000006765.1_ASM676v1_genomic.fna	0.6810	0.3654	0.3828	NZ_CP027756.1 Pseudomonas synxantha strain R6-28-08 chromosome, complete genome	NC_002516.2 Pseudomonas aeruginosa PAO1, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_008370715.1_ASM837071v1_genomic.fna	./references/refseq_subset_aai/GCF_000006765.1_ASM676v1_genomic.fna	0.6805	0.3459	0.3721	NZ_CP034725.1 Pseudomonas brassicacearum strain 3Re2-7 chromosome, complete genome	NC_002516.2 Pseudomonas aeruginosa PAO1, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_000412675.1_ASM41267v1_genomic.fna	./references/refseq_subset_aai/GCF_000006765.1_ASM676v1_genomic.fna	0.6804	0.3229	0.3174	NC_021505.1 Pseudomonas putida NBRC 14164, complete sequence	NC_002516.2 Pseudomonas aeruginosa PAO1, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_014268695.2_ASM1426869v2_genomic.fna	./references/refseq_subset_aai/GCF_000006765.1_ASM676v1_genomic.fna	0.6799	0.3489	0.3648	NZ_CP077086.1 Pseudomonas zarinae strain SWRI108 chromosome, complete genome	NC_002516.2 Pseudomonas aeruginosa PAO1, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_900104885.1_IMG-taxon_2639762577_annotated_assembly_genomic.fna	./references/refseq_subset_aai/GCF_000006765.1_ASM676v1_genomic.fna	0.6792	0.3103	0.2791	NZ_LT629760.1 Pseudomonas trivialis strain LMG 21464 chromosome I	NC_002516.2 Pseudomonas aeruginosa PAO1, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_014269225.2_ASM1426922v2_genomic.fna	./references/refseq_subset_aai/GCF_000006765.1_ASM676v1_genomic.fna	0.6790	0.3661	0.3152	NZ_CP077097.1 Pseudomonas anuradhapurensis strain RD8MR3 chromosome, complete genome	NC_002516.2 Pseudomonas aeruginosa PAO1, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_900105475.1_IMG-taxon_2667527430_annotated_assembly_genomic.fna	./references/refseq_subset_aai/GCF_000006765.1_ASM676v1_genomic.fna	0.6790	0.3178	0.3312	NZ_LT629777.1 Pseudomonas asplenii strain ATCC 23835 chromosome I	NC_002516.2 Pseudomonas aeruginosa PAO1, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_019141525.1_ASM1914152v1_genomic.fna	./references/refseq_subset_aai/GCF_000006765.1_ASM676v1_genomic.fna	0.6786	0.3592	0.3617	NZ_CP077080.1 Pseudomonas alvandae strain SWRI17 chromosome, complete genome	NC_002516.2 Pseudomonas aeruginosa PAO1, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_002879715.1_ASM287971v1_genomic.fna	./references/refseq_subset_aai/GCF_000006765.1_ASM676v1_genomic.fna	0.6785	0.3293	0.3611	NZ_CP025738.1 Pseudomonas ogarae strain FR1 chromosome	NC_002516.2 Pseudomonas aeruginosa PAO1, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_003852045.1_ASM385204v1_genomic.fna	./references/refseq_subset_aai/GCF_000006765.1_ASM676v1_genomic.fna	0.6785	0.3307	0.3125	NZ_CP027723.1 Pseudomonas orientalis strain 8B chromosome, complete genome	NC_002516.2 Pseudomonas aeruginosa PAO1, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_900104365.1_IMG-taxon_2639762715_annotated_assembly_genomic.fna	./references/refseq_subset_aai/GCF_000006765.1_ASM676v1_genomic.fna	0.6782	0.3587	0.3650	NZ_LT629708.1 Pseudomonas extremorientalis strain LMG 19695 chromosome I	NC_002516.2 Pseudomonas aeruginosa PAO1, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_001612705.2_ASM161270v2_genomic.fna	./references/refseq_subset_aai/GCF_000006765.1_ASM676v1_genomic.fna	0.6780	0.3383	0.3703	NZ_CP012400.2 Pseudomonas yamanorum strain LBUM636 chromosome, complete genome	NC_002516.2 Pseudomonas aeruginosa PAO1, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_021432085.1_ASM2143208v1_genomic.fna	./references/refseq_subset_aai/GCF_000006765.1_ASM676v1_genomic.fna	0.6780	0.3364	0.2565	NZ_CP090366.1 Stutzerimonas kunmingensis strain 7850S chromosome, complete genome	NC_002516.2 Pseudomonas aeruginosa PAO1, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_011397855.1_ASM1139785v1_genomic.fna	./references/refseq_subset_aai/GCF_000006765.1_ASM676v1_genomic.fna	0.6777	0.3077	0.2991	NZ_AP022642.1 Pseudomonas otitidis strain MrB4 chromosome, complete genome	NC_002516.2 Pseudomonas aeruginosa PAO1, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_015168335.1_ASM1516833v1_genomic.fna	./references/refseq_subset_aai/GCF_000006765.1_ASM676v1_genomic.fna	0.6769	0.3018	0.2903	NZ_CP063456.1 Pseudomonas shirazica strain A28 chromosome, complete genome	NC_002516.2 Pseudomonas aeruginosa PAO1, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_002056295.1_ASM205629v1_genomic.fna	./references/refseq_subset_aai/GCF_000006765.1_ASM676v1_genomic.fna	0.6768	0.2536	0.1633	NZ_CP020100.1 Pseudomonas phragmitis strain S-6-2 chromosome, complete genome	NC_002516.2 Pseudomonas aeruginosa PAO1, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_900108595.1_IMG-taxon_2667527230_annotated_assembly_genomic.fna	./references/refseq_subset_aai/GCF_000006765.1_ASM676v1_genomic.fna	0.6762	0.3154	0.3320	NZ_LT629972.1 Pseudomonas fuscovaginae strain LMG 2158 chromosome I	NC_002516.2 Pseudomonas aeruginosa PAO1, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_900103345.1_IMG-taxon_2636416017_annotated_assembly_genomic.fna	./references/refseq_subset_aai/GCF_000006765.1_ASM676v1_genomic.fna	0.6760	0.3312	0.3557	NZ_LT629702.1 Pseudomonas azotoformans strain LMG 21611 chromosome I	NC_002516.2 Pseudomonas aeruginosa PAO1, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_000498975.2_ASM49897v2_genomic.fna	./references/refseq_subset_aai/GCF_000006765.1_ASM676v1_genomic.fna	0.6757	0.2649	0.2642	NZ_CP009365.1 Pseudomonas soli strain SJ10 chromosome, complete genome	NC_002516.2 Pseudomonas aeruginosa PAO1, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_001597285.1_ASM159728v1_genomic.fna	./references/refseq_subset_aai/GCF_000006765.1_ASM676v1_genomic.fna	0.6757	0.3199	0.2250	NZ_CP014784.1 Pseudomonas alcaligenes strain NEB 585 chromosome, complete genome	NC_002516.2 Pseudomonas aeruginosa PAO1, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_018398475.1_ASM1839847v1_genomic.fna	./references/refseq_subset_aai/GCF_000006765.1_ASM676v1_genomic.fna	0.6755	0.3001	0.2845	NZ_CP074676.1 Pseudomonas qingdaonensis strain S-1 chromosome, complete genome	NC_002516.2 Pseudomonas aeruginosa PAO1, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_900102295.1_IMG-taxon_2639762509_annotated_assembly_genomic.fna	./references/refseq_subset_aai/GCF_000006765.1_ASM676v1_genomic.fna	0.6754	0.3489	0.3678	NZ_LT629691.1 Pseudomonas thivervalensis strain DSM 13194 chromosome I	NC_002516.2 Pseudomonas aeruginosa PAO1, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_012767755.2_ASM1276775v2_genomic.fna	./references/refseq_subset_aai/GCF_000006765.1_ASM676v1_genomic.fna	0.6740	0.2505	0.2730	NZ_AP023189.1 Pseudomonas tohonis strain TUM18999 chromosome, complete genome	NC_002516.2 Pseudomonas aeruginosa PAO1, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_900104915.1_IMG-taxon_2636416193_annotated_assembly_genomic.fna	./references/refseq_subset_aai/GCF_000006765.1_ASM676v1_genomic.fna	0.6740	0.3346	0.3493	NZ_LT629753.1 Pseudomonas cedrina strain LMG 23661 chromosome I	NC_002516.2 Pseudomonas aeruginosa PAO1, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_003850565.1_ASM385056v1_genomic.fna	./references/refseq_subset_aai/GCF_000006765.1_ASM676v1_genomic.fna	0.6730	0.3109	0.3423	NZ_CP027706.1 Pseudomonas sessilinigenes strain CMR12a chromosome, complete genome	NC_002516.2 Pseudomonas aeruginosa PAO1, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_003391255.1_ASM339125v1_genomic.fna	./references/refseq_subset_aai/GCF_000006765.1_ASM676v1_genomic.fna	0.6722	0.3030	0.2673	NZ_CP031146.1 Pseudomonas plecoglossicida strain XSDHY-P chromosome, complete genome	NC_002516.2 Pseudomonas aeruginosa PAO1, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_014268885.2_ASM1426888v2_genomic.fna	./references/refseq_subset_aai/GCF_000006765.1_ASM676v1_genomic.fna	0.6712	0.2778	0.2487	NZ_CP077095.1 Pseudomonas xantholysinigenes strain RW9S1A chromosome, complete genome	NC_002516.2 Pseudomonas aeruginosa PAO1, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_017915135.1_ASM1791513v1_genomic.fna	./references/refseq_subset_aai/GCF_000006765.1_ASM676v1_genomic.fna	0.6712	0.3059	0.2629	NZ_CP068551.1 Pseudomonas khazarica strain ODT-83 chromosome, complete genome	NC_002516.2 Pseudomonas aeruginosa PAO1, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_013374995.1_ASM1337499v1_genomic.fna	./references/refseq_subset_aai/GCF_000006765.1_ASM676v1_genomic.fna	0.6707	0.2609	0.2667	NZ_CP056030.1 Pseudomonas eucalypticola strain NP-1 chromosome, complete genome	NC_002516.2 Pseudomonas aeruginosa PAO1, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_900102035.1_IMG-taxon_2667527225_annotated_assembly_genomic.fna	./references/refseq_subset_aai/GCF_000006765.1_ASM676v1_genomic.fna	0.6704	0.3160	0.3367	NZ_LT629689.1 Pseudomonas extremaustralis strain DSM 17835 chromosome I	NC_002516.2 Pseudomonas aeruginosa PAO1, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_002028325.1_ASM202832v1_genomic.fna	./references/refseq_subset_aai/GCF_000006765.1_ASM676v1_genomic.fna	0.6695	0.3014	0.3297	NZ_CP018420.1 Pseudomonas veronii strain R02 chromosome, complete genome	NC_002516.2 Pseudomonas aeruginosa PAO1, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_003940825.1_ASM394082v1_genomic.fna	./references/refseq_subset_aai/GCF_000006765.1_ASM676v1_genomic.fna	0.6693	0.2806	0.2710	NZ_CP034338.1 Pseudomonas oryziphila strain 1257 chromosome, complete genome	NC_002516.2 Pseudomonas aeruginosa PAO1, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_900560965.1_PPRCHA0_genomic.fna	./references/refseq_subset_aai/GCF_000006765.1_ASM676v1_genomic.fna	0.6692	0.3024	0.3316	NZ_LS999205.1 Pseudomonas protegens CHA0 chromosome 1, complete sequence	NC_002516.2 Pseudomonas aeruginosa PAO1, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_019139675.1_ASM1913967v1_genomic.fna	./references/refseq_subset_aai/GCF_000006765.1_ASM676v1_genomic.fna	0.6666	0.2808	0.2581	NZ_CP077077.1 Pseudomonas maumuensis strain COW77 chromosome, complete genome	NC_002516.2 Pseudomonas aeruginosa PAO1, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_019139895.1_ASM1913989v1_genomic.fna	./references/refseq_subset_aai/GCF_000006765.1_ASM676v1_genomic.fna	0.6655	0.2518	0.2471	NZ_CP077076.1 Pseudomonas fakonensis strain COW40 chromosome, complete genome	NC_002516.2 Pseudomonas aeruginosa PAO1, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_000026105.1_ASM2610v1_genomic.fna	./references/refseq_subset_aai/GCF_000006765.1_ASM676v1_genomic.fna	0.6655	0.2689	0.2527	NC_008027.1 Pseudomonas entomophila L48, complete sequence	NC_002516.2 Pseudomonas aeruginosa PAO1, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_014268755.2_ASM1426875v2_genomic.fna	./references/refseq_subset_aai/GCF_000006765.1_ASM676v1_genomic.fna	0.6647	0.2568	0.2881	NZ_CP077093.1 Pseudomonas vanderleydeniana strain RW8P3 chromosome, complete genome	NC_002516.2 Pseudomonas aeruginosa PAO1, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_019139835.1_ASM1913983v1_genomic.fna	./references/refseq_subset_aai/GCF_000006765.1_ASM676v1_genomic.fna	0.6643	0.2714	0.2594	NZ_CP077075.1 Pseudomonas xanthosomae strain COR54 chromosome, complete genome	NC_002516.2 Pseudomonas aeruginosa PAO1, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_009363155.1_ASM936315v1_genomic.fna	./references/refseq_subset_aai/GCF_000006765.1_ASM676v1_genomic.fna	0.6638	0.1695	0.1432	NZ_CP045302.1 Azotobacter salinestris strain KACC 13899 chromosome, complete genome	NC_002516.2 Pseudomonas aeruginosa PAO1, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_014524625.1_ASM1452462v1_genomic.fna	./references/refseq_subset_aai/GCF_000006765.1_ASM676v1_genomic.fna	0.6633	0.2892	0.3152	NZ_CP061079.1 Pseudomonas chlororaphis strain qlu-1 chromosome, complete genome	NC_002516.2 Pseudomonas aeruginosa PAO1, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_019139535.1_ASM1913953v1_genomic.fna	./references/refseq_subset_aai/GCF_000006765.1_ASM676v1_genomic.fna	0.6632	0.2649	0.2337	NZ_CP077073.1 Pseudomonas muyukensis strain COW39 chromosome, complete genome	NC_002516.2 Pseudomonas aeruginosa PAO1, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_002736065.1_ASM273606v1_genomic.fna	./references/refseq_subset_aai/GCF_000006765.1_ASM676v1_genomic.fna	0.6628	0.2619	0.2400	NZ_CP024159.1 Pseudomonas mosselii strain PtA1 chromosome, complete genome	NC_002516.2 Pseudomonas aeruginosa PAO1, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_002220155.1_ASM222015v1_genomic.fna	./references/refseq_subset_aai/GCF_000006765.1_ASM676v1_genomic.fna	0.6617	0.1801	0.1444	NZ_CP011835.1 Azotobacter chroococcum strain B3 chromosome, complete genome	NC_002516.2 Pseudomonas aeruginosa PAO1, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_900105005.1_IMG-taxon_2667527220_annotated_assembly_genomic.fna	./references/refseq_subset_aai/GCF_000006765.1_ASM676v1_genomic.fna	0.6582	0.2437	0.1552	NZ_LT629748.1 Halopseudomonas litoralis strain 2SM5 chromosome I	NC_002516.2 Pseudomonas aeruginosa PAO1, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_900105885.1_IMG-taxon_2667527223_annotated_assembly_genomic.fna	./references/refseq_subset_aai/GCF_000006765.1_ASM676v1_genomic.fna	0.6581	0.2173	0.1107	NZ_LT629780.1 Pseudomonas guangdongensis strain CCTCC AB 2012022 chromosome I	NC_002516.2 Pseudomonas aeruginosa PAO1, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_900105255.1_IMG-taxon_2675902958_annotated_assembly_genomic.fna	./references/refseq_subset_aai/GCF_000006765.1_ASM676v1_genomic.fna	0.6572	0.2114	0.1360	NZ_LT629763.1 Halopseudomonas sabulinigri strain JCM 14963 chromosome I	NC_002516.2 Pseudomonas aeruginosa PAO1, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_900104945.1_IMG-taxon_2667527388_annotated_assembly_genomic.fna	./references/refseq_subset_aai/GCF_000006765.1_ASM676v1_genomic.fna	0.6555	0.2404	0.1357	NZ_LT629736.1 Halopseudomonas xinjiangensis strain NRRL B-51270 chromosome I	NC_002516.2 Pseudomonas aeruginosa PAO1, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_900105655.1_IMG-taxon_2667527386_annotated_assembly_genomic.fna	./references/refseq_subset_aai/GCF_000006765.1_ASM676v1_genomic.fna	0.6554	0.2479	0.1502	NZ_LT629787.1 Halopseudomonas salegens strain CECT 8338 chromosome I	NC_002516.2 Pseudomonas aeruginosa PAO1, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_900104805.1_IMG-taxon_2667527434_annotated_assembly_genomic.fna	./references/refseq_subset_aai/GCF_000006765.1_ASM676v1_genomic.fna	0.6550	0.1736	0.1286	NZ_LT629751.1 Pseudomonas oryzae strain KCTC 32247 chromosome I	NC_002516.2 Pseudomonas aeruginosa PAO1, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_000021045.1_ASM2104v1_genomic.fna	./references/refseq_subset_aai/GCF_000006765.1_ASM676v1_genomic.fna	0.6546	0.1761	0.1508	NC_012560.1 Azotobacter vinelandii DJ, complete sequence	NC_002516.2 Pseudomonas aeruginosa PAO1, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_020025155.1_ASM2002515v1_genomic.fna	./references/refseq_subset_aai/GCF_000006765.1_ASM676v1_genomic.fna	0.6493	0.2215	0.1291	NZ_CP073751.1 Pseudomonas nanhaiensis strain SCS 2-3 chromosome, complete genome	NC_002516.2 Pseudomonas aeruginosa PAO1, complete genome
Ref_file	Query_file	AAI	Align_fraction_ref	Align_fraction_query	Ref_name	Query_name
/home/jshaw/scratch/DATABASES/refseq_all/GCF_000009085.1_ASM908v1_genomic.fna	./references/refseq_subset_aai/GCF_000009085.1_ASM908v1_genomic.fna	0.9999	0.9854	0.9854	NC_002163.1 Campylobacter jejuni subsp. jejuni NCTC 11168 = ATCC 700819 chromosome, complete genome	NC_002163.1 Campylobacter jejuni subsp. jejuni NCTC 11168 = ATCC 700819 chromosome, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_009730395.1_ASM973039v1_genomic.fna	./references/refseq_subset_aai/GCF_000009085.1_ASM908v1_genomic.fna	0.9339	0.8491	0.8880	NZ_CP046317.1 Campylobacter coli strain FDAARGOS_735 chromosome, complete genome	NC_002163.1 Campylobacter jejuni subsp. jejuni NCTC 11168 = ATCC 700819 chromosome, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_001687475.2_ASM168747v2_genomic.fna	./references/refseq_subset_aai/GCF_000009085.1_ASM908v1_genomic.fna	0.9152	0.8329	0.7716	NZ_CP031611.1 Campylobacter hepaticus strain HV10 chromosome, complete genome	NC_002163.1 Campylobacter jejuni subsp. jejuni NCTC 11168 = ATCC 700819 chromosome, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_018968685.1_ASM1896868v1_genomic.fna	./references/refseq_subset_aai/GCF_000009085.1_ASM908v1_genomic.fna	0.8306	0.6768	0.6533	NZ_CP076657.1 Campylobacter novaezeelandiae strain W441b chromosome, complete genome	NC_002163.1 Campylobacter jejuni subsp. jejuni NCTC 11168 = ATCC 700819 chromosome, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_013372245.1_ASM1337224v1_genomic.fna	./references/refseq_subset_aai/GCF_000009085.1_ASM908v1_genomic.fna	0.8183	0.6856	0.6804	NZ_CP053849.1 Campylobacter upsaliensis RM3940 chromosome, complete genome	NC_002163.1 Campylobacter jejuni subsp. jejuni NCTC 11168 = ATCC 700819 chromosome, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_002080395.1_ASM208039v1_genomic.fna	./references/refseq_subset_aai/GCF_000009085.1_ASM908v1_genomic.fna	0.8164	0.5771	0.6580	NZ_CP020478.1 Campylobacter helveticus strain ATCC 51209 chromosome, complete genome	NC_002163.1 Campylobacter jejuni subsp. jejuni NCTC 11168 = ATCC 700819 chromosome, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_002104335.1_ASM210433v1_genomic.fna	./references/refseq_subset_aai/GCF_000009085.1_ASM908v1_genomic.fna	0.7908	0.5731	0.6765	NZ_CP020867.1 Campylobacter cuniculorum DSM 23162 = LMG 24588 chromosome, complete genome	NC_002163.1 Campylobacter jejuni subsp. jejuni NCTC 11168 = ATCC 700819 chromosome, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_000019205.1_ASM1920v1_genomic.fna	./references/refseq_subset_aai/GCF_000009085.1_ASM908v1_genomic.fna	0.7897	0.5588	0.5351	NC_012039.1 Campylobacter lari RM2100, complete sequence	NC_002163.1 Campylobacter jejuni subsp. jejuni NCTC 11168 = ATCC 700819 chromosome, complete genome
