Ref_file	Query_file	ANI	Align_fraction_ref	Align_fraction_query	Ref_name	Query_name	ANI_5_percentile	ANI_95_percentile	Standard_deviation	Ref_mean_ctg_len	Query_mean_ctg_len
references/D2/Bacillus_anthracis_GCA_000783195.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	99.98	98.51	97.23	JTAE01000001.1 Bacillus anthracis strain 2000032979 contig0001, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence	99.98	99.99	0.04	100614.91	1834814.6
references/D2/Bacillus_anthracis_GCA_001273105.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	99.98	98.63	97.83	LGIF01000001.1 Bacillus anthracis strain K1129 contig_1, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence	99.98	99.99	0.04	165448.06	1834814.6
references/D2/Bacillus_anthracis_GCA_000783015.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	99.98	98.55	95.85	JSZT01000001.1 Bacillus anthracis strain 2000031075 contig0001, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence	99.98	99.99	0.04	116377.695	1834814.6
references/D2/Bacillus_anthracis_NZ_CP010342.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	99.98	98.60	95.34	NZ_CP010342.1 Bacillus anthracis strain A0157 sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence	99.98	99.99	0.05	2661122	1834814.6
references/D2/Bacillus_anthracis_NZ_CP019588.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	99.98	98.81	97.12	NZ_CP019588.1 Bacillus anthracis strain SPV842_15, complete genome	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence	99.98	99.99	0.04	2705175.5	1834814.6
references/D2/Bacillus_anthracis_NZ_CP007704.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	99.98	98.61	98.68	NZ_CP007704.1 Bacillus anthracis strain BFV genome	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence	99.98	99.99	0.04	1836118.4	1834814.6
references/D2/Bacillus_anthracis_str__A0174_GCA_000182055.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	99.98	98.17	94.38	ABLT01000060.1 Bacillus anthracis str. A0174 plasmid pXO1, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence	99.98	99.99	0.04	88198.47	1834814.6
references/D2/Bacillus_anthracis_GCA_001277085.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	99.98	98.60	97.70	LHUN01000001.1 Bacillus anthracis strain A0021 contig_1, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence	99.98	99.99	0.04	188072.94	1834814.6
references/D2/Bacillus_anthracis_GCA_000782885.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	99.98	98.50	97.27	JTAQ01000001.1 Bacillus anthracis strain 2000031023 NODE_1, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence	99.98	99.99	0.04	164713.33	1834814.6
references/D2/Bacillus_anthracis_NZ_CP009325.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	99.98	98.53	96.72	NZ_CP009325.1 Bacillus anthracis strain PAK-1, complete genome	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence	99.98	99.99	0.04	2701690.5	1834814.6
references/D2/Bacillus_anthracis_NZ_CP010792.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	99.98	98.81	98.80	NZ_CP010792.1 Bacillus anthracis strain Ames A0462, complete genome	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence	99.98	99.99	0.06	1834636.4	1834814.6
references/D2/Bacillus_anthracis_GCA_000697535.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	99.98	98.40	97.36	JHDR02000001.1 Bacillus anthracis strain ANSES_99-100 scaffold_24, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence	99.98	99.99	0.06	181549.06	1834814.6
references/D2/Bacillus_anthracis_GCA_000783215.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	99.98	98.53	97.45	JTAF01000001.1 Bacillus anthracis strain 2000032989 contig0001, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence	99.98	99.99	0.03	102716.21	1834814.6
references/D2/Bacillus_anthracis_str__Heroin_Ba4599_GCA_000278385.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	99.98	96.18	95.55	AGQP01000001.1 Bacillus anthracis str. Heroin Ba4599 ctg7180000092537, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence	99.98	99.99	0.05	118877.76	1834814.6
references/D2/Bacillus_anthracis_GCA_000782875.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	99.98	98.48	97.39	JTAS01000001.1 Bacillus anthracis strain 2000031006 NODE_1, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence	99.98	99.99	0.04	72578.3	1834814.6
references/D2/Bacillus_anthracis_NZ_CP008752.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	99.98	98.68	93.76	NZ_CP008752.1 Bacillus anthracis strain delta Sterne genome	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence	99.98	99.99	0.04	5229650	1834814.6
references/D2/Bacillus_anthracis_NZ_CM002879.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	99.98	97.99	94.12	NZ_CM002879.1 Bacillus anthracis strain Smith 1013 chromosome, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence	99.98	99.99	0.04	2643494.5	1834814.6
references/D2/Bacillus_anthracis_GCA_001273145.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	99.98	98.16	97.38	LGID01000100.1 Bacillus anthracis strain PAK-1 contig_100, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence	99.96	99.99	0.36	81505.85	1834814.6
references/D2/Bacillus_anthracis_str__Vollum_GCA_000167275.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	99.98	98.20	97.91	AAEP01000051.1 Bacillus anthracis str. Vollum plasmid pXO1 cont81, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence	99.97	99.99	0.11	107610.74	1834814.6
references/D2/Bacillus_anthracis_str__Western_North_America_USA6153_GCA_000167315.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	99.98	96.74	96.86	AAER01000043.1 Bacillus anthracis str. Western North America USA6153 plasmid pXO1 cont2013, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence	99.98	99.98	0.04	125257.84	1834814.6
references/D2/Bacillus_anthracis_GCA_000783115.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	99.98	98.59	97.29	JTAA01000001.1 Bacillus anthracis strain 2000032951 contig0001, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence	99.97	99.99	0.16	96998.82	1834814.6
references/D2/Bacillus_anthracis_str__Turkey32_NZ_CP009315.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	99.98	98.56	98.57	NZ_CP009315.1 Bacillus anthracis str. Turkey32, complete genome	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence	99.98	99.99	0.05	1835099.4	1834814.6
references/D2/Bacillus_anthracis_GCA_000697515.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	99.98	98.61	97.47	JHCB02000001.1 Bacillus anthracis strain ANSES_08-8_20 scaffold_25, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence	99.97	99.98	0.09	175506.7	1834814.6
references/D2/Bacillus_anthracis_GCA_000793545.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	99.98	98.55	97.57	JSZX01000001.1 Bacillus anthracis strain 2000032832 contig0001, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence	99.97	99.98	0.06	151368.31	1834814.6
references/D2/Bacillus_anthracis_GCA_000782955.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	99.98	98.53	97.54	JSZP01000001.1 Bacillus anthracis strain 2000031031 contig0001, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence	99.97	99.98	0.05	123847.82	1834814.6
references/D2/Bacillus_anthracis_str__H9401_NC_017729.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	99.98	98.77	98.61	NC_017729.1 Bacillus anthracis str. H9401, complete genome	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence	99.98	99.98	0.04	1831823.6	1834814.6
references/D2/Bacillus_anthracis_GCA_000783055.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	99.98	98.57	97.58	JSZV01000001.1 Bacillus anthracis strain 2000031765 contig0001, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence	99.98	99.98	0.04	126730.67	1834814.6
references/D2/Bacillus_anthracis_GCA_000793525.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	99.98	98.76	97.80	JTAP01000001.1 Bacillus anthracis strain 2000031008 NODE_1, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence	99.97	99.98	0.06	147324.66	1834814.6
references/D2/Bacillus_anthracis_str__Carbosap_GCA_000732465.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	99.98	98.57	96.84	KL649661.1 Bacillus anthracis str. Carbosap genomic scaffold scaffold00001, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence	99.97	99.98	0.04	300426.16	1834814.6
references/D2/Bacillus_anthracis_NZ_CP009464.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	99.98	98.61	98.63	NZ_CP009464.1 Bacillus anthracis strain SK-102, complete genome	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence	99.97	99.98	0.07	1835221.6	1834814.6
references/D2/Bacillus_anthracis_str__95014_GCA_000585275.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	99.98	98.78	95.77	JANG01000027.1 Bacillus anthracis str. 95014 plasmid pXO1_95014 95014_contig027, whole genome shotgun sequence, complete sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence	99.97	99.98	0.03	197659.3	1834814.6
references/D2/Bacillus_anthracis_GCA_000783075.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	99.98	98.55	97.58	JSZW01000001.1 Bacillus anthracis strain 2000032819 contig0001, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence	99.97	99.98	0.05	121118.11	1834814.6
references/D2/Bacillus_anthracis_NZ_CP009331.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	99.98	98.67	98.68	NZ_CP009331.1 Bacillus anthracis strain K3, complete genome	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence	99.97	99.98	0.04	1834997.6	1834814.6
references/D2/Bacillus_anthracis_GCA_000783155.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	99.98	98.42	94.71	JTAC01000001.1 Bacillus anthracis strain 2000032968 contig0001, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence	99.97	99.98	0.06	58853.188	1834814.6
references/D2/Bacillus_anthracis_str__Sen2Col2_GCA_000359425.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	99.98	98.65	92.69	CAVC010000044.1 Bacillus anthracis str. Sen2Col2 WGS project CAVC00000000 data, contig Scaffold_unique_Sen2Col2_Contig_44, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence	99.97	99.98	0.08	172400.9	1834814.6
references/D2/Bacillus_anthracis_GCA_000783035.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	99.98	98.64	97.66	JSZU01000001.1 Bacillus anthracis strain 2000031709 contig0001, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence	99.97	99.98	0.06	155702.72	1834814.6
references/D2/Bacillus_anthracis_CP008853.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	99.98	98.75	93.78	CP008853.1 Bacillus anthracis strain Cvac02, complete genome	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence	99.97	99.98	0.04	5227170	1834814.6
references/D2/Bacillus_anthracis_str__UR_1_GCA_000292565.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	99.98	98.19	97.12	ALNY01000001.1 Bacillus anthracis str. UR-1 contig01, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence	99.97	99.98	0.04	52860.32	1834814.6
references/D2/Bacillus_anthracis_GCA_000782905.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	99.97	98.33	97.02	JSZQ01000001.1 Bacillus anthracis strain 2000031038 contig0001, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence	99.97	99.98	0.06	113147.21	1834814.6
references/D2/Bacillus_anthracis_str__Gmb1_GCA_000359465.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	99.97	98.65	92.71	CAVE010000039.1 Bacillus anthracis str. Gmb1 WGS project CAVE00000000 data, contig Scaffold_unique_Gmb1_Contig_39, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence	99.97	99.98	0.04	184748.83	1834814.6
references/D2/Bacillus_anthracis_CP008854.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	99.97	98.73	93.72	CP008854.1 Bacillus anthracis strain Han, complete genome	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence	99.97	99.98	0.04	5225433	1834814.6
references/D2/Bacillus_anthracis_str__Sen3_GCA_000359445.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	99.97	98.65	92.67	CAVD010000050.1 Bacillus anthracis str. Sen3 WGS project CAVD00000000 data, contig Scaffold_unique_Sen3_Contig_50, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence	99.97	99.98	0.04	152084.33	1834814.6
references/D2/Bacillus_anthracis_GCA_000793565.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	99.97	98.66	97.69	JSZZ01000001.1 Bacillus anthracis strain 2000032892 contig0001, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence	99.96	99.98	0.10	129774.55	1834814.6
references/D2/Bacillus_anthracis_NZ_CP010322.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	99.97	98.64	98.66	NZ_CP010322.1 Bacillus anthracis strain Canadian_bison, complete genome	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence	99.96	99.98	0.08	1835258.4	1834814.6
references/D2/Bacillus_anthracis_str__A0488_GCA_000181835.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	99.97	97.96	95.96	ABJC01000062.1 Bacillus anthracis str. A0488 plasmid pXO1, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence	99.95	99.98	0.16	85589.97	1834814.6
references/D2/Bacillus_anthracis_str__A16R_CP001974.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	99.97	98.59	96.89	CP001974.1 Bacillus anthracis str. A16R, complete genome	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence	99.95	99.98	0.14	2704723	1834814.6
references/D2/Bacillus_anthracis_str__CDC_684_NC_012581.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	99.97	98.55	98.59	NC_012581.1 Bacillus anthracis str. CDC 684, complete genome	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence	99.94	99.98	0.16	1835587.6	1834814.6
references/D2/Bacillus_anthracis_NZ_CP009328.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	99.97	98.66	98.70	NZ_CP009328.1 Bacillus anthracis strain Vollum 1B, complete genome	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence	99.94	99.98	0.15	1835542	1834814.6
references/D2/Bacillus_anthracis_str__Vollum_NZ_CP007666.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	99.97	98.66	98.69	NZ_CP007666.1 Bacillus anthracis str. Vollum, complete genome	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence	99.94	99.98	0.16	1835396.4	1834814.6
references/D2/Bacillus_anthracis_NZ_CP018903.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	99.96	98.67	98.67	NZ_CP018903.1 Bacillus anthracis strain Tyrol 4675, complete genome	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence	99.96	99.97	0.05	1834681	1834814.6
references/D2/Bacillus_anthracis_str__A0465_GCA_000181995.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	99.96	98.09	96.35	ABLH01000056.1 Bacillus anthracis str. A0465 plasmid pXO1, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence	99.96	99.97	0.06	94862.266	1834814.6
references/D2/Bacillus_anthracis_GCA_000697555.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	99.96	98.47	97.25	JHDS02000001.1 Bacillus anthracis strain ANSES_00-82 scaffold_22, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence	99.96	99.97	0.05	194143.36	1834814.6
references/D2/Bacillus_anthracis_NZ_CP009697.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	99.96	98.53	98.27	NZ_CP009697.1 Bacillus anthracis strain RA3, complete genome	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence	99.96	99.96	0.05	1829956.4	1834814.6
references/D2/Bacillus_anthracis_str__BF1_GCA_000295695.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	99.96	98.23	96.98	AMDT01000056.1 Bacillus anthracis str. BF1 plasmid pXO2, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence	99.96	99.97	0.05	97045.164	1834814.6
references/D2/Bacillus_anthracis_NZ_CP008846.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	99.96	98.63	98.37	NZ_CP008846.1 Bacillus anthracis strain HYU01, complete genome	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence	99.95	99.96	0.05	1830041.4	1834814.6
references/D2/Bacillus_anthracis_str__SVA11_NZ_CP006742.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	99.96	98.46	98.16	NZ_CP006742.1 Bacillus anthracis str. SVA11, complete genome	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence	99.95	99.96	0.05	1829172.4	1834814.6
