Ref_file	Query_file	ANI	Align_fraction_query	Align_fraction_reference	ANI_95_percentile	ANI_5_percentile	Ref_name	Query_name
references/D2/Bacillus_anthracis_GCA_000782975.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	0.9998	0.9772	0.9871	0.9996	1.0000	JSZR01000001.1 Bacillus anthracis strain 2000031039 contig0001, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
references/D2/Bacillus_anthracis_str__Tsiankovskii_I_GCA_000181675.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	0.9998	0.9612	0.9611	0.9996	0.9999	ABDN02000061.1 Bacillus anthracis Tsiankovskii-I plasmid pXO1, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
references/D2/Bacillus_anthracis_GCA_000986915.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	0.9998	0.9773	0.9860	0.9996	0.9999	LAKZ01000001.1 Bacillus anthracis strain A1039 contig_1, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
references/D2/Bacillus_anthracis_NZ_CP009464.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	0.9998	0.9853	0.9851	0.9996	0.9999	NZ_CP009464.1 Bacillus anthracis strain SK-102, complete genome	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
references/D2/Bacillus_anthracis_str__95014_GCA_000585275.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	0.9998	0.9566	0.9866	0.9997	0.9998	JANG01000027.1 Bacillus anthracis str. 95014 plasmid pXO1_95014 95014_contig027, whole genome shotgun sequence, complete sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
references/D2/Bacillus_anthracis_GCA_000782885.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	0.9998	0.9738	0.9861	0.9995	1.0000	JTAQ01000001.1 Bacillus anthracis strain 2000031023 NODE_1, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
references/D2/Bacillus_anthracis_GCA_001273105.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	0.9998	0.9779	0.9859	0.9996	0.9999	LGIF01000001.1 Bacillus anthracis strain K1129 contig_1, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
references/D2/Bacillus_anthracis_NZ_CP010322.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	0.9998	0.9840	0.9837	0.9997	0.9998	NZ_CP010322.1 Bacillus anthracis strain Canadian_bison, complete genome	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
references/D2/Bacillus_anthracis_NZ_CP009331.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	0.9998	0.9854	0.9853	0.9997	0.9998	NZ_CP009331.1 Bacillus anthracis strain K3, complete genome	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
references/D2/Bacillus_anthracis_GCA_000782955.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	0.9998	0.9752	0.9851	0.9996	0.9999	JSZP01000001.1 Bacillus anthracis strain 2000031031 contig0001, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
references/D2/Bacillus_anthracis_GCA_001277085.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	0.9998	0.9744	0.9834	0.9997	0.9999	LHUN01000001.1 Bacillus anthracis strain A0021 contig_1, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
references/D2/Bacillus_anthracis_str__Heroin_Ba4599_GCA_000278385.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	0.9997	0.9514	0.9577	0.9996	0.9999	AGQP01000001.1 Bacillus anthracis str. Heroin Ba4599 ctg7180000092537, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
references/D2/Bacillus_anthracis_str__Carbosap_GCA_000732465.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	0.9997	0.9680	0.9854	0.9996	0.9999	KL649661.1 Bacillus anthracis str. Carbosap genomic scaffold scaffold00001, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
references/D2/Bacillus_anthracis_GCA_000697535.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	0.9997	0.9743	0.9847	0.9996	0.9999	JHDR02000001.1 Bacillus anthracis strain ANSES_99-100 scaffold_24, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
references/D2/Bacillus_anthracis_str__A0193_GCA_000181915.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	0.9997	0.9639	0.9839	0.9997	0.9998	ABKF01000059.1 Bacillus anthracis str. A0193 plasmid pXO1, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
references/D2/Bacillus_anthracis_GCA_000783115.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	0.9997	0.9730	0.9859	0.9994	1.0000	JTAA01000001.1 Bacillus anthracis strain 2000032951 contig0001, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
references/D2/Bacillus_anthracis_GCA_000783215.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	0.9997	0.9751	0.9860	0.9996	0.9999	JTAF01000001.1 Bacillus anthracis strain 2000032989 contig0001, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
references/D2/Bacillus_anthracis_GCA_000793545.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	0.9997	0.9753	0.9851	0.9996	0.9999	JSZX01000001.1 Bacillus anthracis strain 2000032832 contig0001, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
references/D2/Bacillus_anthracis_GCA_000782875.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	0.9997	0.9748	0.9858	0.9994	1.0000	JTAS01000001.1 Bacillus anthracis strain 2000031006 NODE_1, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
references/D2/Bacillus_anthracis_GCA_000783035.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	0.9997	0.9756	0.9854	0.9996	0.9999	JSZU01000001.1 Bacillus anthracis strain 2000031709 contig0001, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
references/D2/Bacillus_anthracis_GCA_000793525.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	0.9997	0.9767	0.9863	0.9996	0.9998	JTAP01000001.1 Bacillus anthracis strain 2000031008 NODE_1, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
references/D2/Bacillus_anthracis_str__A0174_GCA_000182055.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	0.9997	0.9435	0.9814	0.9996	0.9998	ABLT01000060.1 Bacillus anthracis str. A0174 plasmid pXO1, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
references/D2/Bacillus_anthracis_GCA_000783135.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	0.9997	0.9745	0.9854	0.9994	1.0000	JTAB01000001.1 Bacillus anthracis strain 2000032967 contig0001, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
references/D2/Bacillus_anthracis_str__CDC_684_NC_012581.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	0.9997	0.9845	0.9841	0.9995	0.9999	NC_012581.1 Bacillus anthracis str. CDC 684, complete genome	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
references/D2/Bacillus_anthracis_str__H9401_NC_017729.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	0.9997	0.9850	0.9866	0.9996	0.9998	NC_017729.1 Bacillus anthracis str. H9401, complete genome	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
references/D2/Bacillus_anthracis_str__Sen2Col2_GCA_000359425.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	0.9997	0.9279	0.9876	0.9996	0.9998	CAVC010000044.1 Bacillus anthracis str. Sen2Col2 WGS project CAVC00000000 data, contig Scaffold_unique_Sen2Col2_Contig_44, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
references/D2/Bacillus_anthracis_NZ_CP009328.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	0.9997	0.9860	0.9856	0.9995	0.9999	NZ_CP009328.1 Bacillus anthracis strain Vollum 1B, complete genome	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
references/D2/Bacillus_anthracis_str__Sen3_GCA_000359445.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	0.9997	0.9269	0.9867	0.9996	0.9998	CAVD010000050.1 Bacillus anthracis str. Sen3 WGS project CAVD00000000 data, contig Scaffold_unique_Sen3_Contig_50, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
references/D2/Bacillus_anthracis_CP008853.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	0.9997	0.9364	0.9861	0.9996	0.9998	CP008853.1 Bacillus anthracis strain Cvac02, complete genome	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
references/D2/Bacillus_anthracis_str__Vollum_GCA_000167275.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	0.9997	0.9761	0.9790	0.9995	0.9999	AAEP01000051.1 Bacillus anthracis str. Vollum plasmid pXO1 cont81, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
references/D2/Bacillus_anthracis_str__Vollum_NZ_CP007666.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	0.9997	0.9860	0.9857	0.9995	0.9999	NZ_CP007666.1 Bacillus anthracis str. Vollum, complete genome	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
references/D2/Bacillus_anthracis_str__A16R_CP001974.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	0.9997	0.9691	0.9861	0.9995	0.9999	CP001974.1 Bacillus anthracis str. A16R, complete genome	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
references/D2/Bacillus_anthracis_GCA_000783075.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	0.9997	0.9759	0.9856	0.9995	0.9999	JSZW01000001.1 Bacillus anthracis strain 2000032819 contig0001, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
references/D2/Bacillus_anthracis_str__Gmb1_GCA_000359465.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	0.9997	0.9274	0.9868	0.9996	0.9998	CAVE010000039.1 Bacillus anthracis str. Gmb1 WGS project CAVE00000000 data, contig Scaffold_unique_Gmb1_Contig_39, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
references/D2/Bacillus_anthracis_GCA_000793565.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	0.9997	0.9774	0.9870	0.9996	0.9998	JSZZ01000001.1 Bacillus anthracis strain 2000032892 contig0001, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
references/D2/Bacillus_anthracis_GCA_000782905.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	0.9997	0.9729	0.9861	0.9994	0.9999	JSZQ01000001.1 Bacillus anthracis strain 2000031038 contig0001, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
references/D2/Bacillus_anthracis_GCA_000783055.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	0.9997	0.9748	0.9846	0.9995	0.9998	JSZV01000001.1 Bacillus anthracis strain 2000031765 contig0001, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
references/D2/Bacillus_anthracis_CP008854.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	0.9997	0.9363	0.9863	0.9996	0.9997	CP008854.1 Bacillus anthracis strain Han, complete genome	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
references/D2/Bacillus_anthracis_GCA_000783155.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	0.9997	0.9466	0.9837	0.9995	0.9998	JTAC01000001.1 Bacillus anthracis strain 2000032968 contig0001, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
references/D2/Bacillus_anthracis_str__UR_1_GCA_000292565.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	0.9997	0.9720	0.9827	0.9994	0.9999	ALNY01000001.1 Bacillus anthracis str. UR-1 contig01, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
references/D2/Bacillus_anthracis_str__A0488_GCA_000181835.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	0.9996	0.9584	0.9783	0.9995	0.9998	ABJC01000062.1 Bacillus anthracis str. A0488 plasmid pXO1, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
references/D2/Bacillus_anthracis_str__Western_North_America_USA6153_GCA_000167315.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	0.9996	0.9691	0.9678	0.9991	1.0000	AAER01000043.1 Bacillus anthracis str. Western North America USA6153 plasmid pXO1 cont2013, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
references/D2/Bacillus_anthracis_NZ_CP018903.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	0.9996	0.9852	0.9853	0.9995	0.9997	NZ_CP018903.1 Bacillus anthracis strain Tyrol 4675, complete genome	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
references/D2/Bacillus_anthracis_str__SVA11_NZ_CP006742.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	0.9996	0.9802	0.9832	0.9995	0.9996	NZ_CP006742.1 Bacillus anthracis str. SVA11, complete genome	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
references/D2/Bacillus_anthracis_NZ_CP009697.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	0.9995	0.9838	0.9864	0.9994	0.9997	NZ_CP009697.1 Bacillus anthracis strain RA3, complete genome	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
references/D2/Bacillus_anthracis_str__A0465_GCA_000181995.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	0.9995	0.9633	0.9807	0.9994	0.9997	ABLH01000056.1 Bacillus anthracis str. A0465 plasmid pXO1, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
references/D2/Bacillus_anthracis_GCA_000697555.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	0.9995	0.9695	0.9817	0.9994	0.9996	JHDS02000001.1 Bacillus anthracis strain ANSES_00-82 scaffold_22, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
references/D2/Bacillus_anthracis_NZ_CP008846.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	0.9995	0.9822	0.9847	0.9994	0.9996	NZ_CP008846.1 Bacillus anthracis strain HYU01, complete genome	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
references/D2/Bacillus_anthracis_str__BF1_GCA_000295695.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	0.9995	0.9724	0.9850	0.9993	0.9996	AMDT01000056.1 Bacillus anthracis str. BF1 plasmid pXO2, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
references/D2/Bacillus_anthracis_str__A0442_GCA_000181935.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	0.9995	0.9548	0.9778	0.9993	0.9996	ABKG01000045.1 Bacillus anthracis A0442 plasmid pXO1, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
references/D2/Bacillus_anthracis_NZ_CP009700.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	0.9994	0.9835	0.9866	0.9993	0.9996	NZ_CP009700.1 Bacillus anthracis strain BA1035, complete genome	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
references/D2/Bacillus_anthracis_GCA_000743805.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	0.9994	0.9762	0.9840	0.9993	0.9996	KN050648.1 Bacillus anthracis strain Zimbabwe 89 genomic scaffold scaffold1, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
references/D2/Bacillus_anthracis_str__Kruger_B_GCA_000167295.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	0.9994	0.9671	0.9732	0.9993	0.9996	AAEQ01000050.1 Bacillus anthracis str. Kruger B plasmid pXO1 cont1028, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
references/D2/Bacillus_anthracis_NZ_CP009476.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	0.9994	0.9509	0.9886	0.9985	1.0000	NZ_CP009476.1 Bacillus anthracis strain Pasteur, complete genome	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
references/D2/Bacillus_anthracis_NZ_CP010342.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	0.9994	0.9509	0.9835	0.9985	1.0000	NZ_CP010342.1 Bacillus anthracis strain A0157 sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
references/D2/Bacillus_anthracis_str__CNEVA_9066_GCA_000167235.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	0.9994	0.9791	0.9820	0.9990	0.9997	AAEN01000029.1 Bacillus anthracis str. CNEVA-9066 plasmid pXO1 cont2250, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
references/D2/Bacillus_anthracis_NZ_CP007618.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	0.9994	0.9532	0.9840	0.9993	0.9994	NZ_CP007618.1 Bacillus anthracis strain 2000031021, complete genome	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
references/D2/Bacillus_anthracis_str__A1055_GCA_000167255.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	0.9993	0.9470	0.9705	0.9992	0.9995	AAEO01000042.1 Bacillus anthracis str. A1055 plasmid pXO2 cont271, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
references/D2/Bacillus_anthracis_NZ_CP009902.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	0.9993	0.9848	0.9678	0.9991	0.9995	NZ_CP009902.1 Bacillus anthracis strain 2002013094, complete genome	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
references/D2/Bacillus_anthracis_GCA_000782995.LargeContigs.fna	references/D2/Bacillus_anthracis_52_G_NZ_CM002395.LargeContigs.fna	0.9993	0.9416	0.9828	0.9991	0.9994	JSZS01000001.1 Bacillus anthracis strain 2000031052 contig0001, whole genome shotgun sequence	NZ_CM002395.1 Bacillus anthracis 52-G chromosome, whole genome shotgun sequence
