assembly	ncontigs	nbps	ulen	maxlen	n50num	n50len	nonATGC
references/D3/Escherichia_coli_3_020_07_S1_C1_GCA_000704685.LargeContigs.fna	177	5091775	28767	419836	10	164763	0
references/D3/Escherichia_coli_3_020_07_S1_C2_GCA_000704745.LargeContigs.fna	121	5032286	41589	457103	10	154304	0
references/D3/Escherichia_coli_3_020_07_S1_C3_GCA_000704765.LargeContigs.fna	155	5070287	32711	454245	11	148818	0
references/D3/Escherichia_coli_3_020_07_S3_C1_GCA_000704785.LargeContigs.fna	192	5514688	28722	299034	16	130764	0
references/D3/Escherichia_coli_3_020_07_S3_C2_GCA_000711515.LargeContigs.fna	249	5633367	22623	301647	16	99158	0
references/D3/Escherichia_coli_3_020_07_S4_C1_GCA_000711555.LargeContigs.fna	128	5691368	44463	388244	12	150411	0
references/D3/Escherichia_coli_3_020_07_S4_C2_GCA_000704805.LargeContigs.fna	189	5260643	27834	470200	11	150674	0
references/D3/Escherichia_coli_3_020_07_S4_C3_GCA_000704825.LargeContigs.fna	162	5298396	32706	349655	11	156515	0
references/D3/Escherichia_coli_302053_GCA_001265345.LargeContigs.fna	420	4941056	11764	80208	69	21928	0
references/D3/Escherichia_coli_3030_1_GCA_000225085.LargeContigs.fna	90	5251287	58347	452845	13	122974	0
references/D3/Escherichia_coli_3_073_06_S1_C1_GCA_000704845.LargeContigs.fna	82	4945389	60309	663499	7	194151	0
references/D3/Escherichia_coli_3_073_06_S1_C2_GCA_000704865.LargeContigs.fna	274	5248248	19154	245594	27	59773	0
references/D3/Escherichia_coli_3_073_06_S3_C1_GCA_000704885.LargeContigs.fna	223	5180914	23232	218859	24	73800	0
references/D3/Escherichia_coli_3_073_06_S3_C2_GCA_000704905.LargeContigs.fna	226	5256796	23260	179652	22	80883	0
references/D3/Escherichia_coli_3_073_06_S4_C1_GCA_000700485.LargeContigs.fna	252	5408383	21461	238473	21	74186	0
references/D3/Escherichia_coli_3_073_06_S4_C2_GCA_000704945.LargeContigs.fna	112	4831902	43141	300899	13	154157	0
references/D3/Escherichia_coli_3_073_06_S4_C3_GCA_000704965.LargeContigs.fna	225	5361555	23829	210657	22	75419	0
references/D3/Escherichia_coli_3_105_05_S1_C1_GCA_000700125.LargeContigs.fna	188	5152314	27405	223185	27	55931	0
references/D3/Escherichia_coli_3_105_05_S1_C2_GCA_000704985.LargeContigs.fna	229	5048006	22043	312898	22	72617	0
references/D3/Escherichia_coli_3_105_05_S1_C3_GCA_000705005.LargeContigs.fna	187	5239307	28017	183693	29	58003	0
references/D3/Escherichia_coli_3_105_05_S3_C1_GCA_000700185.LargeContigs.fna	182	5117966	28120	343534	14	136042	0
references/D3/Escherichia_coli_3_105_05_S3_C2_GCA_000700205.LargeContigs.fna	179	5097926	28480	318361	15	113952	0
references/D3/Escherichia_coli_3_105_05_S3_C3_GCA_000700385.LargeContigs.fna	200	4995834	24979	146583	29	56884	0
references/D3/Escherichia_coli_3_105_05_S4_C1_GCA_000700325.LargeContigs.fna	85	4929019	57988	314199	12	165846	0
references/D3/Escherichia_coli_3_105_05_S4_C2_GCA_000700145.LargeContigs.fna	115	5353649	46553	541395	8	269037	0
references/D3/Escherichia_coli_3_105_05_S4_C3_GCA_000700065.LargeContigs.fna	242	5098282	21067	193217	28	55397	0
references/D3/Escherichia_coli_320_GCA_000503315.LargeContigs.fna	289	5073176	17554	340326	22	59033	0
references/D3/Escherichia_coli_3_2303_GCA_000194645.LargeContigs.fna	35	4946233	141320	592958	7	258736	0
references/D3/Escherichia_coli_3_2608_GCA_000215205.LargeContigs.fna	22	5450436	247747	3744371	1	3744371	0
references/D3/Escherichia_coli_3_267_03_S1_C1_GCA_000700405.LargeContigs.fna	236	5453130	23106	266516	20	85500	0
references/D3/Escherichia_coli_3_267_03_S1_C2_GCA_000700365.LargeContigs.fna	87	5115347	58797	342071	10	199092	0
references/D3/Escherichia_coli_3_267_03_S1_C3_GCA_000700085.LargeContigs.fna	219	5313998	24264	298237	19	91454	0
references/D3/Escherichia_coli_3_267_03_S3_C1_GCA_000700105.LargeContigs.fna	180	5133769	28520	292765	19	90655	0
references/D3/Escherichia_coli_3_267_03_S3_C2_GCA_000700345.LargeContigs.fna	79	4850588	61399	522582	8	199644	0
references/D3/Escherichia_coli_3_267_03_S4_C1_GCA_000711595.LargeContigs.fna	238	5647831	23730	236547	17	113447	0
references/D3/Escherichia_coli_3_267_03_S4_C2_GCA_000700445.LargeContigs.fna	185	5390537	29138	411566	15	104626	0
references/D3/Escherichia_coli_328_GCA_000503435.LargeContigs.fna	368	5417010	14720	295502	23	71072	0
references/D3/Escherichia_coli_3_373_03_S1_C1_GCA_000700645.LargeContigs.fna	152	5089359	33482	256804	16	98608	0
references/D3/Escherichia_coli_3_373_03_S1_C2_GCA_000700265.LargeContigs.fna	178	5066961	28466	251881	17	90952	0
references/D3/Escherichia_coli_3_373_03_S1_C3_GCA_000700625.LargeContigs.fna	171	5131792	30010	211925	18	97380	0
references/D3/Escherichia_coli_3_373_03_S3_C1_GCA_000700225.LargeContigs.fna	117	4627215	39548	226471	16	86243	0
references/D3/Escherichia_coli_3_373_03_S3_C2_GCA_000700425.LargeContigs.fna	82	4808501	58640	352137	9	206687	0
references/D3/Escherichia_coli_3_373_03_S3_C3_GCA_000700245.LargeContigs.fna	106	4871736	45959	559928	8	212929	0
references/D3/Escherichia_coli_3_373_03_S4_C1_GCA_000700665.LargeContigs.fna	171	5294750	30963	352074	12	132055	0
references/D3/Escherichia_coli_3_373_03_S4_C2_GCA_000700465.LargeContigs.fna	203	5328850	26250	444296	12	125536	0
references/D3/Escherichia_coli_3_373_03_S4_C3_GCA_000714065.LargeContigs.fna	180	5294474	29413	579933	11	129420	0
references/D3/Escherichia_coli_3_3884_GCA_000215285.LargeContigs.fna	13	5225009	401923	1923344	2	1794510	0
references/D3/Escherichia_coli_3431_GCA_000184765.LargeContigs.fna	127	5223419	41129	534778	9	204832	3
references/D3/Escherichia_coli_3_475_03_S1_C1_GCA_000700285.LargeContigs.fna	194	4789923	24690	328037	19	81192	0
references/D3/Escherichia_coli_3_475_03_S1_C2_GCA_000713905.LargeContigs.fna	175	5512221	31498	354721	13	129729	0
references/D3/Escherichia_coli_3_475_03_S3_C1_GCA_000713895.LargeContigs.fna	145	5275184	36380	330158	13	112275	0
references/D3/Escherichia_coli_3_475_03_S3_C2_GCA_000713935.LargeContigs.fna	203	5448404	26839	428915	13	127144	0
references/D3/Escherichia_coli_3_475_03_S4_C1_GCA_000700305.LargeContigs.fna	105	4929218	46944	324142	10	174990	0
references/D3/Escherichia_coli_3_475_03_S4_C2_GCA_000700685.LargeContigs.fna	170	5055047	29735	223025	24	62116	0
references/D3/Escherichia_coli_3_4870_GCA_000304815.LargeContigs.fna	357	5338164	14952	374915	13	126901	1830
references/D3/Escherichia_coli_3_4880_GCA_000335195.LargeContigs.fna	166	5352644	32244	360412	13	124881	0
references/D3/Escherichia_coli_38_16_GCA_000503295.LargeContigs.fna	267	4974286	18630	171152	25	62975	0
references/D3/Escherichia_coli_38_27_GCA_000503355.LargeContigs.fna	479	5155453	10762	152070	49	31842	0
references/D3/Escherichia_coli_38_34_GCA_000503375.LargeContigs.fna	567	5266057	9287	215602	25	59968	0
references/D3/Escherichia_coli_38_52_GCA_000503675.LargeContigs.fna	499	5141142	10302	229003	23	74977	0
references/D3/Escherichia_coli_401140_GCA_001265465.LargeContigs.fna	255	5001869	19615	238698	26	59813	0
references/D3/Escherichia_coli_402290_GCA_001265545.LargeContigs.fna	109	5356803	49144	569148	11	139199	0
references/D3/Escherichia_coli_4_0522_GCA_000194335.LargeContigs.fna	109	5834353	53526	818711	6	377674	0
references/D3/Escherichia_coli_4_0967_GCA_000194495.LargeContigs.fna	41	5870822	143190	1373408	3	892433	0
references/D3/Escherichia_coli_4_1_47FAA_GCA_000243195.LargeContigs.fna	43	5275425	122684	577170	7	297081	19198
references/D3/Escherichia_coli_4_203_08_S1_C1_GCA_000700705.LargeContigs.fna	173	5270688	30466	358980	12	138213	0
references/D3/Escherichia_coli_4_203_08_S1_C2_GCA_000713945.LargeContigs.fna	183	5325397	29100	492531	11	131458	0
references/D3/Escherichia_coli_4_203_08_S1_C3_GCA_000713975.LargeContigs.fna	167	5302353	31750	359862	12	138743	0
references/D3/Escherichia_coli_4_203_08_S3_C1_GCA_000714025.LargeContigs.fna	171	5030989	29420	282228	18	88028	0
references/D3/Escherichia_coli_4_203_08_S3_C2_GCA_000714055.LargeContigs.fna	105	4760420	45337	341437	13	107263	0
references/D3/Escherichia_coli_4_203_08_S3_C3_GCA_000713985.LargeContigs.fna	116	4777481	41185	342261	11	146199	0
references/D3/Escherichia_coli_4_203_08_S4_C2_GCA_000714015.LargeContigs.fna	172	5069922	29476	281340	18	95340	0
references/D3/Escherichia_coli_4_203_08_S4_C3_GCA_000700725.LargeContigs.fna	180	5007529	27819	256695	19	95688	0
references/D3/Escherichia_coli_435_GCA_000503455.LargeContigs.fna	558	5379516	9640	116290	42	38988	0
references/D3/Escherichia_coli_4541_1_GCA_000699265.LargeContigs.fna	163	4974350	30517	251655	18	90428	0
references/D3/Escherichia_coli_4552_1_GCA_000699285.LargeContigs.fna	129	5083282	39405	260231	16	100259	0
references/D3/Escherichia_coli_5_0588_GCA_000215145.LargeContigs.fna	31	5003977	161418	4425443	1	4425443	0
references/D3/Escherichia_coli_5_0959_GCA_000194395.LargeContigs.fna	29	5416945	186791	1591113	2	1223712	0
references/D3/Escherichia_coli_5_172_05_S1_C1_GCA_000714305.LargeContigs.fna	68	4970425	73094	1204050	4	485195	0
references/D3/Escherichia_coli_5_172_05_S1_C3_GCA_000714215.LargeContigs.fna	185	4853958	26237	254741	21	71469	0
references/D3/Escherichia_coli_5_172_05_S3_C1_GCA_000714175.LargeContigs.fna	181	5089646	28119	188058	19	95105	0
references/D3/Escherichia_coli_5_172_05_S3_C3_GCA_000714135.LargeContigs.fna	193	5192502	26904	188012	19	89925	0
references/D3/Escherichia_coli_5_172_05_S4_C1_GCA_000714145.LargeContigs.fna	113	5046870	44662	403746	10	188106	0
references/D3/Escherichia_coli_5_172_05_S4_C2_GCA_000714105.LargeContigs.fna	109	5060309	46424	402096	9	229038	0
references/D3/Escherichia_coli_5_172_05_S4_C3_GCA_000714225.LargeContigs.fna	110	5012433	45567	402101	9	193288	0
references/D3/Escherichia_coli_5_2239_GCA_000304875.LargeContigs.fna	413	5316904	12873	374795	13	133163	1084
references/D3/Escherichia_coli_53638_GCA_000167915.LargeContigs.fna	4	5371790	1342947	5066891	1	5066891	5
references/D3/Escherichia_coli_5_366_08_S1_C1_GCA_000714255.LargeContigs.fna	123	5446335	44279	343804	12	134140	0
references/D3/Escherichia_coli_5_366_08_S1_C3_GCA_000711605.LargeContigs.fna	109	5440914	49916	409595	11	139992	0
references/D3/Escherichia_coli_5_366_08_S3_C1_GCA_000714335.LargeContigs.fna	124	5331786	42998	890241	6	294694	0
references/D3/Escherichia_coli_5_366_08_S3_C2_GCA_000714295.LargeContigs.fna	174	5404125	31058	411677	15	101666	0
references/D3/Escherichia_coli_5_366_08_S3_C3_GCA_000714265.LargeContigs.fna	102	5253447	51504	796714	6	295723	0
references/D3/Escherichia_coli_5_366_08_S4_C1_GCA_000713855.LargeContigs.fna	217	5645469	26015	303489	16	120988	0
references/D3/Escherichia_coli_5_366_08_S4_C2_GCA_000714095.LargeContigs.fna	225	5215424	23179	212425	21	70830	0
references/D3/Escherichia_coli_536_NC_008253.LargeContigs.fna	1	4938920	4938920	4938920	1	4938920	0
references/D3/Escherichia_coli_53A_GCA_000503395.LargeContigs.fna	233	4858066	20850	299596	23	58265	0
references/D3/Escherichia_coli_53C_GCA_000503595.LargeContigs.fna	442	5362606	12132	204538	25	67739	0
references/D3/Escherichia_coli_53C_GCA_000831715.LargeContigs.fna	11	5564530	505866	2271229	2	1367711	4
references/D3/Escherichia_coli_541_15_GCA_000264115.LargeContigs.fna	301	5033472	16722	212672	25	61462	0
references/D3/Escherichia_coli_541_1_GCA_000264215.LargeContigs.fna	383	4999788	13054	227416	17	96625	2
references/D3/Escherichia_coli_5412_GCA_000304055.LargeContigs.fna	372	5381042	14465	411531	14	121451	2967
references/D3/Escherichia_coli_55989_NC_011748.LargeContigs.fna	1	5154862	5154862	5154862	1	5154862	0
references/D3/Escherichia_coli_576_1_GCA_000264135.LargeContigs.fna	507	5191076	10238	174876	35	38252	12
references/D3/Escherichia_coli_5905_GCA_000303995.LargeContigs.fna	350	5515235	15757	432956	10	188561	3566
references/D3/Escherichia_coli_597_GCA_000503475.LargeContigs.fna	202	5002649	24765	266425	16	105202	0
references/D3/Escherichia_coli_6_0172_GCA_000305155.LargeContigs.fna	379	5339823	14089	378090	11	148274	2162
references/D3/Escherichia_coli_606_GCA_000503495.LargeContigs.fna	504	5279051	10474	207281	28	63003	0
references/D3/Escherichia_coli_6_175_07_S1_C1_GCA_000714185.LargeContigs.fna	102	4976991	48794	361974	9	208979	0
references/D3/Escherichia_coli_6_175_07_S1_C2_GCA_000711375.LargeContigs.fna	145	5311542	36631	386861	11	139055	0
references/D3/Escherichia_coli_6_175_07_S1_C3_GCA_000713135.LargeContigs.fna	127	5362266	42222	347033	10	155742	0
references/D3/Escherichia_coli_6_175_07_S3_C1_GCA_000714345.LargeContigs.fna	106	5237667	49411	415335	11	196552	0
references/D3/Escherichia_coli_6_175_07_S3_C2_GCA_000711525.LargeContigs.fna	123	5672270	46116	609940	9	204954	0
references/D3/Escherichia_coli_6_175_07_S3_C3_GCA_000714375.LargeContigs.fna	106	5370013	50660	415992	10	176929	0
references/D3/Escherichia_coli_6_175_07_S4_C1_GCA_000714385.LargeContigs.fna	125	4778266	38226	326739	14	105816	0
references/D3/Escherichia_coli_6_175_07_S4_C2_GCA_000714415.LargeContigs.fna	103	4731158	45933	341310	11	146787	0
references/D3/Escherichia_coli_6_175_07_S4_C3_GCA_000713175.LargeContigs.fna	133	4811932	36179	341656	12	118762	0
references/D3/Escherichia_coli_6_319_05_S1_C1_GCA_000713335.LargeContigs.fna	221	5228083	23656	306625	15	104025	0
references/D3/Escherichia_coli_6_319_05_S1_C2_GCA_000713025.LargeContigs.fna	192	5166967	26911	307831	16	99458	0
references/D3/Escherichia_coli_6_319_05_S1_C3_GCA_000713015.LargeContigs.fna	220	5338618	24266	346900	14	100484	0
references/D3/Escherichia_coli_6_319_05_S3_C1_GCA_000713045.LargeContigs.fna	113	5362601	47456	364075	11	194339	0
references/D3/Escherichia_coli_6_319_05_S3_C2_GCA_000713035.LargeContigs.fna	129	5363959	41581	416162	10	199865	0
references/D3/Escherichia_coli_6_319_05_S3_C3_GCA_000713185.LargeContigs.fna	103	5285772	51318	414778	11	193947	0
references/D3/Escherichia_coli_6_319_05_S4_C2_GCA_000713095.LargeContigs.fna	208	5066475	24358	244540	17	96725	0
references/D3/Escherichia_coli_6_319_05_S4_C3_GCA_000713115.LargeContigs.fna	433	5208246	12028	312461	16	96774	0
references/D3/Escherichia_coli_6_537_08_S1_C1_GCA_000713105.LargeContigs.fna	153	5286217	34550	356542	14	117860	0
references/D3/Escherichia_coli_6_537_08_S1_C2_GCA_000713505.LargeContigs.fna	160	5310824	33192	369372	12	162997	0
references/D3/Escherichia_coli_6_537_08_S1_C3_GCA_000713575.LargeContigs.fna	167	5325906	31891	386910	12	143545	0
references/D3/Escherichia_coli_6_537_08_S3_C1_GCA_000713265.LargeContigs.fna	97	5168278	53281	532645	11	167989	0
references/D3/Escherichia_coli_6_537_08_S3_C2_GCA_000713415.LargeContigs.fna	98	5160700	52660	532471	11	178144	0
references/D3/Escherichia_coli_6_537_08_S3_C3_GCA_000713315.LargeContigs.fna	99	5207327	52599	725602	10	185696	0
references/D3/Escherichia_coli_6_537_08_S4_C1_GCA_000713255.LargeContigs.fna	129	4806005	37255	459056	12	127586	0
references/D3/Escherichia_coli_6_537_08_S4_C2_GCA_000713605.LargeContigs.fna	112	4789679	42764	341311	11	138809	0
references/D3/Escherichia_coli_668_GCA_000503515.LargeContigs.fna	296	5147329	17389	281979	21	86384	0
references/D3/Escherichia_coli_681_GCA_000503335.LargeContigs.fna	285	5051731	17725	340330	20	73904	0
references/D3/Escherichia_coli_7_1982_GCA_000335115.LargeContigs.fna	141	5225515	37060	385355	14	125696	0
references/D3/Escherichia_coli_7_233_03_S1_C2_GCA_000713195.LargeContigs.fna	84	4763495	56708	739491	5	297537	0
references/D3/Escherichia_coli_7_233_03_S1_C3_GCA_000713345.LargeContigs.fna	72	4743923	65887	663472	5	295579	0
references/D3/Escherichia_coli_7_233_03_S3_C1_GCA_000713235.LargeContigs.fna	140	5264612	37604	435645	14	119519	0
references/D3/Escherichia_coli_7_233_03_S3_C2_GCA_000713435.LargeContigs.fna	204	5260199	25785	239342	21	75403	0
references/D3/Escherichia_coli_7_233_03_S3_C3_GCA_000713355.LargeContigs.fna	172	4962287	28850	546140	13	124060	0
references/D3/Escherichia_coli_7_233_03_S4_C1_GCA_000713525.LargeContigs.fna	90	4673719	51930	409916	11	139997	0
references/D3/Escherichia_coli_7_233_03_S4_C2_GCA_000713395.LargeContigs.fna	83	4837509	58283	625221	9	150079	0
references/D3/Escherichia_coli_7_233_03_S4_C3_GCA_000713535.LargeContigs.fna	115	4641553	40361	408342	12	133720	0
references/D3/Escherichia_coli_75_GCA_000264155.LargeContigs.fna	254	4598368	18103	199473	27	46457	0
references/D3/Escherichia_coli_7996_1_GCA_000699365.LargeContigs.fna	83	5308561	63958	580081	7	273172	0
references/D3/Escherichia_coli_8_0416_GCA_000304835.LargeContigs.fna	244	5394166	22107	311345	15	109779	1
references/D3/Escherichia_coli_8_0566_GCA_000305175.LargeContigs.fna	124	4725170	38106	431283	10	156814	1870
references/D3/Escherichia_coli_8_0569_GCA_000305355.LargeContigs.fna	116	4729351	40770	431282	10	156838	1566
references/D3/Escherichia_coli_8_0586_GCA_000305375.LargeContigs.fna	483	5420472	11222	374894	13	144882	2704
references/D3/Escherichia_coli_8_2524_GCA_000305395.LargeContigs.fna	358	5429028	15164	353058	12	146585	4102
references/D3/Escherichia_coli_83972_GCA_000159295.LargeContigs.fna	105	5106156	48630	1057376	4	546109	40148
references/D3/Escherichia_coli_8_415_05_S1_C1_GCA_000713425.LargeContigs.fna	132	4819146	36508	551961	13	102784	0
references/D3/Escherichia_coli_8_415_05_S1_C2_GCA_000713775.LargeContigs.fna	155	4914937	31709	344734	15	102182	0
references/D3/Escherichia_coli_8_415_05_S3_C1_GCA_000713495.LargeContigs.fna	154	5340365	34677	505611	10	184866	0
references/D3/Escherichia_coli_8_415_05_S3_C2_GCA_000713585.LargeContigs.fna	134	5290814	39483	518999	8	237879	0
references/D3/Escherichia_coli_8_415_05_S3_C3_GCA_000713455.LargeContigs.fna	152	5306490	34911	553951	10	181869	0
references/D3/Escherichia_coli_8_415_05_S4_C1_GCA_000711455.LargeContigs.fna	141	5275845	37417	548261	9	190019	0
references/D3/Escherichia_coli_8_415_05_S4_C2_GCA_000711365.LargeContigs.fna	128	5245147	40977	553805	8	208731	0
references/D3/Escherichia_coli_8_415_05_S4_C3_GCA_000711435.LargeContigs.fna	139	5329443	38341	520425	10	170206	0
references/D3/Escherichia_coli_85B_GCA_000503415.LargeContigs.fna	363	5071821	13971	340340	26	53555	0
references/D3/Escherichia_coli_8624_GCA_000478215.LargeContigs.fna	133	5518276	41490	694366	7	229667	0
references/D3/Escherichia_coli_87A_GCA_000503615.LargeContigs.fna	1232	5268458	4276	46951	132	11787	0
references/D3/Escherichia_coli_88_0221_GCA_000305455.LargeContigs.fna	363	5125879	14120	442883	11	148242	3477
references/D3/Escherichia_coli_88_1042_GCA_000316345.LargeContigs.fna	400	5250552	13126	374897	13	132888	1030
references/D3/Escherichia_coli_88_1467_GCA_000316325.LargeContigs.fna	486	5363127	11035	368748	14	120265	1772
references/D3/Escherichia_coli_89_0511_GCA_000316365.LargeContigs.fna	427	5301241	12415	277623	15	121807	3082
references/D3/Escherichia_coli_897_GCA_000503255.LargeContigs.fna	424	5186948	12233	272809	20	72772	0
references/D3/Escherichia_coli_90_0039_GCA_000316405.LargeContigs.fna	360	5366097	14905	307253	13	142131	3861
references/D3/Escherichia_coli_90_0091_GCA_000316385.LargeContigs.fna	522	5439497	10420	440980	12	144166	3013
references/D3/Escherichia_coli_900105__10e__GCA_000194725.LargeContigs.fna	51	5560162	109022	1750664	4	345669	0
references/D3/Escherichia_coli_9_0111_GCA_000215265.LargeContigs.fna	90	5729265	63658	706913	8	197982	0
references/D3/Escherichia_coli_90_2281_GCA_000316425.LargeContigs.fna	369	5257500	14247	374927	14	115053	1902
references/D3/Escherichia_coli_907357_GCA_000485675.LargeContigs.fna	112	4967007	44348	319778	11	165803	7500
references/D3/Escherichia_coli_907391_GCA_000488315.LargeContigs.fna	114	5077905	44543	604911	10	172301	6800
