query	target	avg_jacc_sim	jacc_SD	num_shared_SCPs	poss_shared_SCPs	AAI_estimate
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002296525_1.LargeContigs.fna	0.0449	N/A	57	63	39.85
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002296545_1.LargeContigs.fna	0.1073	N/A	60	63	46.2
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002296555_1.LargeContigs.fna	0.04	N/A	47	61	39.14
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002296585_1.LargeContigs.fna	0.0452	N/A	57	63	39.89
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002296595_1.LargeContigs.fna	0.9474	N/A	59	63	>90%
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002296625_1.LargeContigs.fna	0.368	N/A	32	49	61.23
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002296645_1.LargeContigs.fna	0.1135	N/A	57	63	46.69
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002296655_1.LargeContigs.fna	0.1397	N/A	34	49	48.61
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002296665_1.LargeContigs.fna	0.1015	N/A	63	63	45.73
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002296705_1.LargeContigs.fna	0.0344	N/A	26	38	38.26
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002296725_1.LargeContigs.fna	0.0221	N/A	38	51	35.87
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002296735_1.LargeContigs.fna	0.0399	N/A	59	63	39.13
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002296745_1.LargeContigs.fna	0.0321	N/A	20	27	37.86
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002296785_1.LargeContigs.fna	0.0252	N/A	27	47	36.55
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002296805_1.LargeContigs.fna	0.0379	N/A	46	59	38.82
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002296815_1.LargeContigs.fna	0.0258	N/A	57	63	36.67
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002296845_1.LargeContigs.fna	0.0415	N/A	60	63	39.37
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002296855_1.LargeContigs.fna	0.058	N/A	61	63	41.51
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002296885_1.LargeContigs.fna	0.0313	N/A	50	63	37.71
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002296895_1.LargeContigs.fna	0.0373	N/A	62	63	38.73
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002296925_1.LargeContigs.fna	0.0202	N/A	23	37	35.42
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002296945_1.LargeContigs.fna	0.1336	N/A	32	46	48.18
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002296965_1.LargeContigs.fna	0.0421	N/A	51	63	39.46
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002296975_1.LargeContigs.fna	0.0392	N/A	55	63	39.02
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002297005_1.LargeContigs.fna	0.036	N/A	60	63	38.51
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002297015_1.LargeContigs.fna	0.0381	N/A	55	63	38.85
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002297045_1.LargeContigs.fna	0.0289	N/A	55	63	37.27
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002297065_1.LargeContigs.fna	0.0392	N/A	57	63	39.02
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002297085_1.LargeContigs.fna	0.0302	N/A	31	45	37.53
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002297105_1.LargeContigs.fna	0.0288	N/A	55	63	37.25
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002297115_1.LargeContigs.fna	0.0497	N/A	56	63	40.49
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002297145_1.LargeContigs.fna	0.0397	N/A	59	63	39.09
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002297165_1.LargeContigs.fna	0.0283	N/A	47	58	37.17
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002297185_1.LargeContigs.fna	0.0368	N/A	45	62	38.64
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002297195_1.LargeContigs.fna	0.0394	N/A	59	63	39.06
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002297225_1.LargeContigs.fna	0.032	N/A	53	63	37.84
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002297245_1.LargeContigs.fna	0.0355	N/A	54	63	38.43
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002297255_1.LargeContigs.fna	0.0384	N/A	55	63	38.9
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002297285_1.LargeContigs.fna	0.0185	N/A	18	29	34.99
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002297295_1.LargeContigs.fna	0.023	N/A	41	53	36.07
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002297325_1.LargeContigs.fna	0.0356	N/A	58	63	38.45
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002297345_1.LargeContigs.fna	0.0287	N/A	42	58	37.24
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002297355_1.LargeContigs.fna	0.0315	N/A	55	63	37.76
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002297365_1.LargeContigs.fna	0.0311	N/A	59	63	37.68
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002297405_1.LargeContigs.fna	0.0325	N/A	26	38	37.94
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002297415_1.LargeContigs.fna	0.0296	N/A	34	47	37.41
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002297435_1.LargeContigs.fna	0.0453	N/A	60	63	39.9
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002297465_1.LargeContigs.fna	0.0313	N/A	39	51	37.72
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002297475_1.LargeContigs.fna	0.0316	N/A	61	63	37.77
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002297505_1.LargeContigs.fna	0.0397	N/A	60	63	39.1
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002297525_1.LargeContigs.fna	0.0454	N/A	61	63	39.92
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002297545_1.LargeContigs.fna	0.0329	N/A	56	63	38.0
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002297555_1.LargeContigs.fna	0.041	N/A	57	63	39.29
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002297585_1.LargeContigs.fna	0.037	N/A	61	63	38.67
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002297595_1.LargeContigs.fna	0.0397	N/A	49	59	39.1
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002297625_1.LargeContigs.fna	0.1094	N/A	31	48	46.37
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002297645_1.LargeContigs.fna	0.1108	N/A	62	63	46.47
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002297665_1.LargeContigs.fna	0.028	N/A	22	33	37.1
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002297685_1.LargeContigs.fna	0.0335	N/A	53	63	38.11
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002297705_1.LargeContigs.fna	0.0361	N/A	55	63	38.54
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002297715_1.LargeContigs.fna	0.1663	N/A	61	63	50.36
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002297745_1.LargeContigs.fna	0.1046	N/A	35	47	45.99
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002297765_1.LargeContigs.fna	0.1856	N/A	59	63	51.56
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002297775_1.LargeContigs.fna	0.0339	N/A	54	63	38.17
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002297805_1.LargeContigs.fna	0.0358	N/A	55	63	38.49
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002297815_1.LargeContigs.fna	0.0282	N/A	52	63	37.14
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002297825_1.LargeContigs.fna	0.0244	N/A	17	30	36.37
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002297865_1.LargeContigs.fna	0.0387	N/A	59	63	38.94
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002297875_1.LargeContigs.fna	0.0395	N/A	54	63	39.06
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002297905_1.LargeContigs.fna	0.036	N/A	51	63	38.52
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002297925_1.LargeContigs.fna	0.0355	N/A	47	55	38.44
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002297935_1.LargeContigs.fna	0.0323	N/A	40	54	37.9
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002297965_1.LargeContigs.fna	0.028	N/A	33	48	37.1
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002297985_1.LargeContigs.fna	0.055	N/A	56	63	41.16
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002298005_1.LargeContigs.fna	0.022	N/A	23	36	35.85
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002298025_1.LargeContigs.fna	0.0563	N/A	60	63	41.32
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002298045_1.LargeContigs.fna	0.189	N/A	60	63	51.77
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002298065_1.LargeContigs.fna	0.035	N/A	44	58	38.35
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002298075_1.LargeContigs.fna	0.0322	N/A	57	63	37.87
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002298105_1.LargeContigs.fna	0.0339	N/A	62	63	38.18
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002298125_1.LargeContigs.fna	0.0464	N/A	60	63	40.05
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002298145_1.LargeContigs.fna	0.0426	N/A	61	63	39.52
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002298155_1.LargeContigs.fna	0.0403	N/A	58	63	39.18
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002298165_1.LargeContigs.fna	0.0476	N/A	58	63	40.22
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002298205_1.LargeContigs.fna	0.1109	N/A	62	63	46.49
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002298225_1.LargeContigs.fna	0.0475	N/A	59	63	40.2
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002298235_1.LargeContigs.fna	0.0532	N/A	57	63	40.94
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002298265_1.LargeContigs.fna	0.1358	N/A	38	56	48.33
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002298285_1.LargeContigs.fna	0.1171	N/A	62	63	46.96
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002298295_1.LargeContigs.fna	0.0573	N/A	63	63	41.43
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002298325_1.LargeContigs.fna	0.052	N/A	34	46	40.79
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002298335_1.LargeContigs.fna	0.182	N/A	59	63	51.34
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002298355_1.LargeContigs.fna	0.0362	N/A	56	63	38.55
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002298385_1.LargeContigs.fna	0.0231	N/A	28	44	36.09
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002298405_1.LargeContigs.fna	0.0251	N/A	40	50	36.52
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002298425_1.LargeContigs.fna	0.0351	N/A	59	63	38.37
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002298445_1.LargeContigs.fna	0.0369	N/A	57	63	38.66
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002298455_1.LargeContigs.fna	0.1023	N/A	59	63	45.8
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002298485_1.LargeContigs.fna	0.0351	N/A	53	63	38.37
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002298495_1.LargeContigs.fna	0.039	N/A	56	63	38.99
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002298515_1.LargeContigs.fna	0.0588	N/A	57	63	41.61
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002298545_1.LargeContigs.fna	0.0278	N/A	33	48	37.06
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002298555_1.LargeContigs.fna	0.0349	N/A	58	63	38.34
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002298585_1.LargeContigs.fna	0.0216	N/A	16	31	35.74
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002298605_1.LargeContigs.fna	0.038	N/A	60	63	38.84
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002298615_1.LargeContigs.fna	0.0335	N/A	58	63	38.1
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002298645_1.LargeContigs.fna	0.0414	N/A	56	63	39.35
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002298665_1.LargeContigs.fna	0.0344	N/A	56	63	38.26
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002298685_1.LargeContigs.fna	0.04	N/A	59	63	39.14
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002298695_1.LargeContigs.fna	0.0322	N/A	50	63	37.88
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002298725_1.LargeContigs.fna	0.0383	N/A	36	49	38.87
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002298745_1.LargeContigs.fna	0.0546	N/A	57	63	41.11
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002298755_1.LargeContigs.fna	0.0501	N/A	50	63	40.54
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002298785_1.LargeContigs.fna	0.0351	N/A	62	63	38.36
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002298805_1.LargeContigs.fna	0.131	N/A	39	56	47.99
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002298815_1.LargeContigs.fna	0.0397	N/A	49	60	39.1
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002298825_1.LargeContigs.fna	0.157	N/A	63	63	49.77
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002298865_1.LargeContigs.fna	0.0256	N/A	34	48	36.62
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002298885_1.LargeContigs.fna	0.0365	N/A	51	63	38.6
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002298905_1.LargeContigs.fna	0.0274	N/A	48	57	36.98
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002298915_1.LargeContigs.fna	0.0306	N/A	28	50	37.59
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002298925_1.LargeContigs.fna	0.0504	N/A	50	63	40.59
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002298965_1.LargeContigs.fna	0.0602	N/A	60	63	41.77
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002298975_1.LargeContigs.fna	0.107	N/A	63	63	46.18
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002298995_1.LargeContigs.fna	0.0484	N/A	58	63	40.32
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002299005_1.LargeContigs.fna	0.0574	N/A	59	63	41.45
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002299045_1.LargeContigs.fna	0.0471	N/A	57	63	40.15
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002299055_1.LargeContigs.fna	0.0457	N/A	58	63	39.96
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002299085_1.LargeContigs.fna	0.1945	N/A	59	63	52.09
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002299105_1.LargeContigs.fna	0.0986	N/A	35	51	45.49
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002299125_1.LargeContigs.fna	0.1032	N/A	33	50	45.87
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002299135_1.LargeContigs.fna	0.0452	N/A	53	63	39.89
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002299145_1.LargeContigs.fna	0.0456	N/A	42	57	39.95
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002299185_1.LargeContigs.fna	0.0456	N/A	56	63	39.95
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002299195_1.LargeContigs.fna	0.0527	N/A	44	57	40.88
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002299205_1.LargeContigs.fna	0.1119	N/A	42	57	46.57
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002299245_1.LargeContigs.fna	0.1011	N/A	40	57	45.7
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002299265_1.LargeContigs.fna	0.0337	N/A	48	63	38.13
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002299275_1.LargeContigs.fna	0.0233	N/A	29	42	36.13
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002299305_1.LargeContigs.fna	0.0297	N/A	37	54	37.43
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002299315_1.LargeContigs.fna	0.0392	N/A	54	63	39.02
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002299345_1.LargeContigs.fna	0.0424	N/A	31	42	39.5
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002299355_1.LargeContigs.fna	0.041	N/A	59	63	39.29
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002299385_1.LargeContigs.fna	0.0296	N/A	37	54	37.4
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002299395_1.LargeContigs.fna	0.0306	N/A	39	50	37.59
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002299405_1.LargeContigs.fna	0.044	N/A	58	63	39.72
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002299425_1.LargeContigs.fna	0.0993	N/A	40	58	45.55
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002299465_1.LargeContigs.fna	0.0233	N/A	56	63	36.13
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002299475_1.LargeContigs.fna	0.0325	N/A	54	63	37.92
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002299495_1.LargeContigs.fna	0.1009	N/A	35	54	45.68
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002299505_1.LargeContigs.fna	0.0595	N/A	35	49	41.68
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002299545_1.LargeContigs.fna	0.0362	N/A	50	63	38.54
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002299555_1.LargeContigs.fna	0.034	N/A	57	63	38.2
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002299585_1.LargeContigs.fna	0.0794	N/A	32	47	43.77
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002299595_1.LargeContigs.fna	0.1378	N/A	35	52	48.47
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002299625_1.LargeContigs.fna	0.0305	N/A	33	49	37.57
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002299635_1.LargeContigs.fna	0.0324	N/A	43	55	37.91
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002299665_1.LargeContigs.fna	0.0377	N/A	42	60	38.79
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002299675_1.LargeContigs.fna	0.0357	N/A	59	63	38.46
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002299705_1.LargeContigs.fna	0.0224	N/A	24	40	35.93
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002299715_1.LargeContigs.fna	0.0313	N/A	35	48	37.71
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002299745_1.LargeContigs.fna	0.0224	N/A	30	43	35.93
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002299755_1.LargeContigs.fna	0.0387	N/A	62	63	38.95
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002299785_1.LargeContigs.fna	0.0344	N/A	43	55	38.25
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002299795_1.LargeContigs.fna	0.033	N/A	49	57	38.01
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002299825_1.LargeContigs.fna	0.097	N/A	61	63	45.35
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002299835_1.LargeContigs.fna	0.0417	N/A	60	63	39.39
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002299865_1.LargeContigs.fna	0.0488	N/A	60	63	40.37
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002299885_1.LargeContigs.fna	0.0348	N/A	36	50	38.32
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002299895_1.LargeContigs.fna	0.0546	N/A	47	59	41.1
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002299915_1.LargeContigs.fna	0.1149	N/A	60	63	46.79
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002299945_1.LargeContigs.fna	0.1136	N/A	44	58	46.69
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002299965_1.LargeContigs.fna	0.0301	N/A	56	63	37.49
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002299975_1.LargeContigs.fna	0.0253	N/A	37	51	36.56
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002299995_1.LargeContigs.fna	0.038	N/A	57	63	38.84
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002300025_1.LargeContigs.fna	0.0167	N/A	29	45	34.48
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002300045_1.LargeContigs.fna	0.0459	N/A	58	63	39.99
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002300055_1.LargeContigs.fna	0.0178	N/A	28	42	34.79
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002300065_1.LargeContigs.fna	0.0402	N/A	59	63	39.17
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002300105_1.LargeContigs.fna	0.0432	N/A	51	63	39.61
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002303765_1.LargeContigs.fna	0.031	N/A	61	63	37.67
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002303775_1.LargeContigs.fna	0.0385	N/A	58	63	38.92
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002304675_1.LargeContigs.fna	0.0331	N/A	48	58	38.03
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002304695_1.LargeContigs.fna	0.0333	N/A	49	60	38.06
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002304705_1.LargeContigs.fna	0.043	N/A	57	63	39.58
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002304735_1.LargeContigs.fna	0.0403	N/A	60	63	39.18
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002304755_1.LargeContigs.fna	0.0391	N/A	52	63	39.01
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002304765_1.LargeContigs.fna	0.0411	N/A	59	63	39.3
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002304785_1.LargeContigs.fna	0.1016	N/A	59	63	45.74
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002304815_1.LargeContigs.fna	0.133	N/A	39	55	48.14
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002304835_1.LargeContigs.fna	0.0394	N/A	59	63	39.05
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002304845_1.LargeContigs.fna	0.0201	N/A	48	57	35.38
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002304855_1.LargeContigs.fna	0.0345	N/A	44	50	38.27
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002304865_1.LargeContigs.fna	0.1586	N/A	61	63	49.87
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002304915_1.LargeContigs.fna	0.0315	N/A	57	63	37.75
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002304925_1.LargeContigs.fna	0.0361	N/A	62	63	38.53
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002304935_1.LargeContigs.fna	0.0354	N/A	57	63	38.41
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002304945_1.LargeContigs.fna	0.0374	N/A	58	63	38.75
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002304995_1.LargeContigs.fna	0.0508	N/A	61	63	40.64
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002305015_1.LargeContigs.fna	0.0374	N/A	54	63	38.74
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002305035_1.LargeContigs.fna	0.044	N/A	59	63	39.73
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002305045_1.LargeContigs.fna	0.0383	N/A	57	63	38.88
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002305075_1.LargeContigs.fna	0.0401	N/A	59	63	39.16
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002305085_1.LargeContigs.fna	0.0359	N/A	62	63	38.51
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002305115_1.LargeContigs.fna	0.0295	N/A	44	55	37.4
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002305125_1.LargeContigs.fna	0.0244	N/A	56	63	36.37
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002305155_1.LargeContigs.fna	0.0292	N/A	27	42	37.33
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002305165_1.LargeContigs.fna	0.0374	N/A	62	63	38.74
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002305195_1.LargeContigs.fna	0.0149	N/A	20	28	33.94
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002305205_1.LargeContigs.fna	0.0244	N/A	44	54	36.37
Parks8k_GCA_002292085_1_LargeContigs	Parks8k_GCA_002305235_1.LargeContigs.fna	0.0217	N/A	33	48	35.77
